Metric                 Value
---------------------  -----
startingCapital        100  
finalCapital           100  
profit                 0    
profitPct              0    
growth                 1    
totalTrades            2    
barCount               7    
maxDrawdown            -5   
maxDrawdownPct         -5   
maxRiskPct             5    
expectency             0    
rmultipleStdDev        2    
systemQuality          0    
profitFactor           2    
proportionProfitable   1    
percentProfitable      50   
returnOnAccount        0    
averageProfitPerTrade  0    
numWinningTrades       1    
numLosingTrades        1    
averageWinningTrade    5    
averageLosingTrade     -2   
expectedValue          1    
