direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/18,13.73,2020/02/20,14.76,1.0299999999999994,7.501820830298611,1.0750182083029862,1.9999999999999962,,3.7509104151493124,1,exit-rule,13.455400000000001,,,[object Object],1.97,2.06,1.92,2.05,13905210,2020-02-12T00:00:00.000Z,1,5,0,,1.8478571428571426,,1.9059898629286312,60.58394160583941
1,2020/03/27,7.49,2020/03/30,7.3402,-0.14979999999999993,-1.9999999999999991,0.98,1.9999999999999991,,-1,0,stop-loss,7.3402,,,[object Object],1.54,1.65,1.53,1.61,5585621,2020-04-15T23:00:00.000Z,1,5,0,1.4711666666666663,1.5499999999999996,1.5566105189266515,1.551747741044629,47.75280898876405
