Metric                 Value
---------------------  -----
startingCapital        100  
finalCapital           109  
profit                 9    
profitPct              9    
growth                 1    
totalTrades            14   
barCount               20   
maxDrawdown            -6   
maxDrawdownPct         -5   
maxRiskPct             2    
expectency             0    
rmultipleStdDev        2    
systemQuality          0    
profitFactor           2    
proportionProfitable   1    
percentProfitable      50   
returnOnAccount        2    
averageProfitPerTrade  1    
numWinningTrades       7    
numLosingTrades        7    
averageWinningTrade    2    
averageLosingTrade     -1   
expectedValue          0    
