direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/25,155.66,2020/02/26,147.877,-7.782999999999987,-4.999999999999992,0.9500000000000001,4.999999999999992,,-1,0,stop-loss,147.877,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/02/28,135,2020/03/06,128.25,-6.75,-5,0.95,5,,-1,4,stop-loss,128.25,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/03/10,120.14,2020/03/11,114.133,-6.007000000000005,-5.000000000000004,0.95,5.000000000000004,,-1,0,stop-loss,114.133,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/03/13,102.46,2020/03/16,97.33699999999999,-5.123000000000005,-5.000000000000005,0.95,5.000000000000005,,-1,0,stop-loss,97.33699999999999,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/03/18,90.39,2020/04/09,129.61,39.22000000000001,43.38975550392744,1.4338975550392743,4.999999999999993,,8.677951100785501,15,exit-rule,85.8705,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/05/04,117.12,2020/05/13,111.26400000000001,-5.8559999999999945,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,6,stop-loss,111.26400000000001,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/05/15,107.54,2020/05/27,128,20.459999999999994,19.02547889157522,1.1902547889157522,4.999999999999996,,3.8050957783150476,6,exit-rule,102.16300000000001,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/06/29,131.3,2020/07/01,158.85,27.549999999999983,20.982482863670967,1.2098248286367097,4.999999999999997,,4.196496572734195,1,exit-rule,124.73500000000001,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/10/29,260.21,2020/11/03,271.95,11.740000000000009,4.511740517274513,1.0451174051727452,5.000000000000003,,0.902348103454902,2,exit-rule,247.19949999999997,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/11/10,264.38,2020/11/17,281.87,17.49000000000001,6.615477721461536,1.0661547772146154,4.999999999999998,,1.3230955442923078,4,exit-rule,251.161,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/12/21,271.66,2020/12/24,268.82,-2.840000000000032,-1.0454244275933267,0.9895457557240668,5.000000000000009,,-0.20908488551866497,3,finalize,258.077,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
