direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/03/11,16.55,2020/03/12,15.7225,-0.8275000000000006,-5.000000000000003,0.95,5.000000000000003,,-1,0,stop-loss,15.7225,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/03/16,12.52,2020/03/17,11.894,-0.6259999999999994,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,0,stop-loss,11.894,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/08/25,83.5,2020/08/31,92.64,9.14,10.946107784431138,1.1094610778443115,4.9999999999999964,,2.189221556886229,3,exit-rule,79.325,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/10/28,73.48,2020/10/29,69.806,-3.6740000000000066,-5.000000000000009,0.95,5.000000000000009,,-1,0,stop-loss,69.806,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/11/02,64.25,2020/11/20,80.68,16.430000000000007,25.571984435797674,1.2557198443579767,4.999999999999997,,5.114396887159537,13,exit-rule,61.0375,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
