direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/08/10,7.19,2020/08/12,7.6,0.40999999999999925,5.702364394993036,1.0570236439499303,1.9999999999999958,,2.8511821974965237,1,exit-rule,7.046200000000001,,
long,2020/08/14,7.22,2020/08/18,7.5,0.28000000000000025,3.8781163434903085,1.0387811634349031,2.000000000000001,,1.939058171745153,1,exit-rule,7.0756,,
long,2020/09/28,6.51,2020/10/01,6.88,0.3700000000000001,5.683563748079879,1.0568356374807988,2.000000000000005,,2.8417818740399325,2,exit-rule,6.3797999999999995,,
long,2020/10/05,7.58,2020/10/07,8.14,0.5600000000000005,7.38786279683378,1.0738786279683379,2.0000000000000027,,3.6939313984168853,1,exit-rule,7.4284,,
long,2020/10/15,8.97,2020/10/16,8.790600000000001,-0.17939999999999934,-1.9999999999999925,0.9800000000000001,1.9999999999999925,,-1,0,stop-loss,8.790600000000001,,
long,2020/10/20,9.36,2020/10/21,9.172799999999999,-0.1872000000000007,-2.0000000000000075,0.9799999999999999,2.0000000000000075,,-1,0,stop-loss,9.172799999999999,,
long,2020/10/23,9.75,2020/10/26,9.555,-0.19500000000000028,-2.0000000000000027,0.98,2.0000000000000027,,-1,0,stop-loss,9.555,,
long,2020/11/16,11.005,2020/11/19,12.2,1.1949999999999985,10.858700590640604,1.108587005906406,2.0000000000000036,,5.429350295320292,2,exit-rule,10.7849,,
long,2020/11/23,15.4247,2020/11/25,17.66,2.2353000000000005,14.491691896762987,1.1449169189676298,1.9999999999999976,,7.245845948381503,1,exit-rule,15.116206,,
long,2020/11/30,19.44,2020/12/01,19.0512,-0.3887999999999998,-1.9999999999999991,0.98,1.9999999999999991,,-1,0,stop-loss,19.0512,,
long,2020/12/03,18.93,2020/12/07,21.71,2.780000000000001,14.685684099313265,1.1468568409931326,1.9999999999999931,,7.3428420496566575,1,exit-rule,18.5514,,
