direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/05,18.16,2020/02/06,17.7968,-0.3631999999999991,-1.999999999999995,0.9800000000000001,1.999999999999995,,-1,0,stop-loss,17.7968,,,[object Object],741.84,818,735,804,26289300,2020-02-13T00:00:00.000Z,1,5,0,603.9193333333333,764.0971428571429,603.9193333333333,765.6819872889332,70.85411362605936
1,2020/02/12,18.55,2020/02/13,18.179000000000002,-0.37099999999999866,-1.9999999999999927,0.9800000000000001,1.9999999999999927,,-1,0,stop-loss,18.179000000000002,,,[object Object],545.25,557,511.11,539.25,21222700,2020-03-25T00:00:00.000Z,1,4,0,664.6206666666666,446.44714285714286,581.7944483654081,487.12224744804917,34.965840676370846
1,2020/02/27,20.65,2020/02/28,20.237,-0.41300000000000026,-2.0000000000000013,0.98,2.0000000000000013,,-1,0,stop-loss,20.237,,,[object Object],790.17,803.2,783.16,800.51,16216000,2020-04-28T23:00:00.000Z,1,5,0,597.2423333333334,745.4271428571429,660.666235645927,756.2607952511428,75.25640768319852
1,2020/03/03,22.33,2020/03/06,22.77,0.4400000000000013,1.9704433497537006,1.019704433497537,2.000000000000001,,0.9852216748768499,2,exit-rule,21.883399999999998,,,[object Object],820.5,826,811.8,815.56,7309300,2020-05-19T23:00:00.000Z,1,4,0,750.732,805.7242857142857,745.7912815763445,805.7154195723353,56.09350123027934
1,2020/03/30,22.1,2020/04/01,22.9,0.7999999999999972,3.6199095022624306,1.0361990950226243,2.000000000000001,,1.8099547511312146,1,exit-rule,21.658,,,[object Object],447.94,451,428.8,442.15,86406819,2020-09-17T23:00:00.000Z,1,4,0,956.1053333333331,417.2542857142857,788.9491232569076,439.0889632112956,57.66516470176738
1,2020/04/17,25,2020/04/21,26.25,1.25,5,1.05,2,,2.5,1,exit-rule,24.5,,,[object Object],422.7,432.95,421.25,422.64,32370461,2020-10-20T23:00:00.000Z,1,6,0,424.71699999999987,438.8442857142857,507.5992232062889,431.8875640836509,41.06066974919433
1,2020/06/03,30.48,2020/06/04,29.8704,-0.6096000000000004,-2.000000000000001,0.98,2.000000000000001,,-1,0,stop-loss,29.8704,,,[object Object],540.4,559.99,526.2,555.38,52058771,2020-11-24T00:00:00.000Z,1,4,0,436.8806666666667,486.06428571428575,462.8333335645662,496.4334974895272,79.56965590073045
1,2020/06/08,29.49,2020/06/09,28.900199999999998,-0.5898000000000003,-2.000000000000001,0.98,2.000000000000001,,-1,0,stop-loss,28.900199999999998,,,[object Object],628.19,658.82,619.5,655.9,56270144,2020-12-17T00:00:00.000Z,1,5,0,536.593,627.6128571428571,563.7932050517128,630.4843570855553,61.79140609239459
1,2020/07/07,38.28,2020/07/10,42.11,3.8299999999999983,10.005224660397069,1.1000522466039706,1.9999999999999976,,5.002612330198541,2,exit-rule,37.5144,,,[object Object],632.2,651.4999,622.5701,645.98,33172972,2020-12-23T00:00:00.000Z,1,9,0,567.6436666666667,649.0142857142857,585.504805263963,645.7352848591015,58.19314641744548
1,2020/07/30,38.36,2020/08/03,42.29,3.9299999999999997,10.245046923879041,1.1024504692387904,2.0000000000000067,,5.122523461939503,1,exit-rule,37.5928,,,[object Object],87,89.44,85.26,87.26,2410793,2020-02-06T00:00:00.000Z,1,4,0,,81.7314285714286,,84.72894389279627,69.5134756737837
1,2020/08/21,40.45,2020/08/24,39.641000000000005,-0.8089999999999975,-1.9999999999999938,0.9800000000000001,1.9999999999999938,,-1,0,stop-loss,39.641000000000005,,,[object Object],140.51,146.65,138.2,141.15,9284038,2020-03-26T00:00:00.000Z,1,4,0,114.26233333333333,135.29,163.8089813367843,134.6833114038435,64.43870412226887
1,2020/09/16,36.15,2020/09/17,35.427,-0.722999999999999,-1.9999999999999973,0.98,1.9999999999999973,,-1,0,stop-loss,35.427,,,[object Object],147.1,152.28,145.1,150.25,6552834,2020-04-21T23:00:00.000Z,1,6,0,132.67566666666667,148.04,146.97567570876632,145.4178719177207,57.45470912568921
1,2020/09/21,36.5,2020/09/23,39.92,3.4200000000000017,9.369863013698634,1.0936986301369864,1.9999999999999913,,4.684931506849337,1,exit-rule,35.77,,,[object Object],163.61,171.5,159.17,167.14,11081302,2020-05-12T23:00:00.000Z,1,4,0,145.1156666666667,157.46714285714285,152.03230418080057,159.03369141192667,48.95352581302994
1,2020/09/28,40.17,2020/10/02,41.1,0.9299999999999997,2.315160567587751,1.0231516056758776,2.0000000000000084,,1.1575802837938707,3,exit-rule,39.3666,,,[object Object],167,173.86,166.21,173.68,8485526,2020-05-18T23:00:00.000Z,1,8,0,150.817,167.96714285714285,156.31864673710808,166.9133554858049,65.8545115411518
1,2020/10/06,42.7,2020/10/12,47.12,4.419999999999995,10.351288056206077,1.1035128805620606,1.999999999999998,,5.175644028103043,3,exit-rule,41.846000000000004,,,[object Object],240.39,242.61,238.22,241.57,9340944,2020-06-17T23:00:00.000Z,1,6,0,192.27900000000002,231.78857142857143,199.31751213074418,231.68572423113386,75.84283692666278
1,2020/10/14,59.5,2020/10/15,58.31,-1.1899999999999977,-1.9999999999999962,0.9800000000000001,1.9999999999999962,,-1,0,stop-loss,58.31,,,[object Object],274.45,290.88,273.99,290.69,9318392,2020-08-19T23:00:00.000Z,1,5,0,258.2946666666666,262.29,256.5878359071672,269.2213814784497,63.81875563570784
1,2020/10/23,55.22,2020/10/26,54.1156,-1.1043999999999983,-1.999999999999997,0.98,1.999999999999997,,-1,0,stop-loss,54.1156,,,[object Object],279,293.7216,275.8101,290.44,4602867,2020-08-24T23:00:00.000Z,1,8,0,260.502,281.36428571428576,262.1908499190997,279.85152031122095,56.780578320705125
1,2020/11/17,64,2020/11/23,67,3,4.6875,1.046875,2.0000000000000018,,2.343749999999998,3,exit-rule,62.72,,,[object Object],389,417.82,387,413.125,9260430,2020-09-16T23:00:00.000Z,1,5,0,323.23283333333336,398.98214285714283,341.45175097705504,398.9785228979012,66.8770749918069
1,2020/11/25,66.74,2020/11/30,74.15,7.410000000000011,11.102786934372208,1.111027869343722,2.000000000000002,,5.551393467186098,1,exit-rule,65.4052,,,[object Object],489.49,529.74,483.2534,500.53,27051300,2020-09-22T23:00:00.000Z,1,9,0,352.97649999999993,447.5092857142858,373.14667216316946,455.88519669816407,65.95762325330679
