direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/24,9.55,2020/02/25,9.359,-0.19100000000000072,-2.000000000000007,0.9799999999999999,2.000000000000007,,-1,0,stop-loss,9.359,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/05/04,10.99,2020/05/05,10.7702,-0.21979999999999933,-1.9999999999999938,0.9800000000000001,1.9999999999999938,,-1,0,stop-loss,10.7702,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/05/07,13.89,2020/05/11,16.01,2.120000000000001,15.262778977681792,1.152627789776818,1.9999999999999938,,7.631389488840919,1,exit-rule,13.612200000000001,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/05/27,11.8,2020/05/28,11.564,-0.23600000000000065,-2.0000000000000058,0.98,2.0000000000000058,,-1,0,stop-loss,11.564,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/08/07,10.08,2020/08/12,11.38,1.3000000000000007,12.896825396825404,1.128968253968254,2.000000000000009,,6.448412698412674,2,exit-rule,9.8784,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/10/16,11.38,2020/10/20,11.4,0.019999999999999574,0.17574692442881873,1.001757469244288,2.0000000000000058,,0.08787346221440911,1,exit-rule,11.1524,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/10/26,13.25,2020/10/28,12.985,-0.26500000000000057,-2.000000000000004,0.98,2.000000000000004,,-1,1,stop-loss,12.985,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/11/03,14.06,2020/11/06,15.2,1.1399999999999988,8.108108108108098,1.081081081081081,2.000000000000001,,4.054054054054048,2,exit-rule,13.7788,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/11/17,18.3,2020/11/19,22.13,3.8299999999999983,20.92896174863387,1.2092896174863388,1.999999999999998,,10.464480874316944,1,exit-rule,17.934,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/11/23,24.87,2020/11/24,24.372600000000002,-0.49739999999999895,-1.9999999999999958,0.9800000000000001,1.9999999999999958,,-1,0,stop-loss,24.372600000000002,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/11/27,25.9,2020/12/01,28.08,2.1799999999999997,8.416988416988417,1.0841698841698841,2.0000000000000027,,4.208494208494202,1,exit-rule,25.381999999999998,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
1,2020/12/09,29,2020/12/10,28.42,-0.5799999999999983,-1.9999999999999942,0.9800000000000001,1.9999999999999942,,-1,0,stop-loss,28.42,,,[object Object],32.19,38.2229,31.912,37.81,17141785,2020-12-10T00:00:00.000Z,1,5,0,24.209666666666667,33.94428571428572,26.265067986968056,34.14909374213368,66.62585700293829
