Metric                 Value
---------------------  -----
startingCapital        100  
finalCapital           113  
profit                 13   
profitPct              13   
growth                 1    
totalTrades            17   
barCount               37   
maxDrawdown            -7   
maxDrawdownPct         -6   
maxRiskPct             2    
expectency             0    
rmultipleStdDev        2    
systemQuality          0    
profitFactor           2    
proportionProfitable   0    
percentProfitable      41   
returnOnAccount        2    
averageProfitPerTrade  1    
numWinningTrades       7    
numLosingTrades        10   
averageWinningTrade    2    
averageLosingTrade     -1   
expectedValue          0    
