direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/18,4.01,2020/02/24,3.8095,-0.2004999999999999,-4.999999999999997,0.9500000000000001,4.999999999999997,,-1,3,stop-loss,3.8095,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/02/26,3.58,2020/02/27,3.4010000000000002,-0.17899999999999983,-4.999999999999995,0.9500000000000001,4.999999999999995,,-1,0,stop-loss,3.4010000000000002,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/03/02,3.6,2020/03/11,4.14,0.5399999999999996,14.999999999999988,1.15,5.000000000000004,,2.999999999999995,6,exit-rule,3.42,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/03/19,3.71,2020/03/23,3.5244999999999997,-0.18550000000000022,-5.000000000000006,0.95,5.000000000000006,,-1,1,stop-loss,3.5244999999999997,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/03/31,3.63,2020/04/01,3.4485,-0.18149999999999977,-4.999999999999994,0.9500000000000001,4.999999999999994,,-1,0,stop-loss,3.4485,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/04/03,2.85,2020/04/13,4.25,1.4,49.122807017543856,1.4912280701754386,5.000000000000003,,9.824561403508767,4,exit-rule,2.7075,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/05/13,4.54,2020/05/14,4.313,-0.2270000000000003,-5.000000000000006,0.95,5.000000000000006,,-1,0,stop-loss,4.313,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/05/18,4.4,2020/05/22,4.180000000000001,-0.21999999999999975,-4.999999999999994,0.9500000000000001,4.999999999999994,,-1,3,stop-loss,4.180000000000001,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/05/27,4.57,2020/05/28,4.3415,-0.22850000000000037,-5.000000000000008,0.95,5.000000000000008,,-1,0,stop-loss,4.3415,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/06/01,4.12,2020/06/09,5,0.8799999999999999,21.35922330097087,1.2135922330097086,4.999999999999999,,4.271844660194175,5,exit-rule,3.914,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/06/12,4.6,2020/06/16,4.95,0.35000000000000053,7.608695652173925,1.0760869565217392,5.00000000000001,,1.521739130434782,1,exit-rule,4.369999999999999,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
1,2020/06/25,4.33,2020/07/07,4.1135,-0.21649999999999991,-4.999999999999998,0.9500000000000001,4.999999999999998,,-1,6,stop-loss,4.1135,,,[object Object],32.19,38.2229,31.912,37.81,17141785,2020-12-10T00:00:00.000Z,1,5,0,24.209666666666667,33.94428571428572,26.265067986968056,34.14909374213368,66.62585700293829
1,2020/07/09,4.27,2020/07/17,4.0565,-0.2134999999999998,-4.9999999999999964,0.9500000000000001,4.9999999999999964,,-1,5,stop-loss,4.0565,,,[object Object],36.2,41,36.02,39.29,18830507,2020-12-16T00:00:00.000Z,1,9,0,27.049666666666663,36.78857142857142,28.944892158262512,36.66072887934699,52.57510729613734
1,2020/07/21,3.9,2020/08/05,4.5,0.6000000000000001,15.384615384615389,1.153846153846154,4.9999999999999964,,3.0769230769230798,10,exit-rule,3.705,,,[object Object],3.07,3.23,3,3.16,2329607,2020-02-19T00:00:00.000Z,1,4,0,2.1990133333333333,2.5828571428571427,24.070233012094832,2.72169980283891,73.30877046378242
1,2020/08/10,4.2,2020/08/12,4.4,0.20000000000000018,4.761904761904765,1.0476190476190477,4.999999999999999,,0.9523809523809534,1,exit-rule,3.99,,,[object Object],1.6,1.8,1.56,1.69,799042,2020-03-25T00:00:00.000Z,1,4,0,2.2396666666666665,1.4857142857142858,6.102889813462681,1.586012407271396,30.51643192488264
