direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/07/16,1.96,2020/07/20,2.88,0.9199999999999999,46.93877551020408,1.469387755102041,1.9999999999999951,,23.469387755102098,1,exit-rule,1.9208,,
long,2020/09/18,1.7,2020/09/22,2.08,0.3800000000000001,22.352941176470594,1.223529411764706,2.0000000000000018,,11.176470588235288,1,exit-rule,1.666,,
long,2020/09/28,1.95,2020/09/29,1.911,-0.038999999999999924,-1.9999999999999962,0.9800000000000001,1.9999999999999962,,-1,0,stop-loss,1.911,,
long,2020/10/06,2.1,2020/10/08,2.0580000000000003,-0.041999999999999815,-1.9999999999999911,0.9800000000000001,1.9999999999999911,,-1,1,stop-loss,2.0580000000000003,,
long,2020/10/12,2.55,2020/10/13,2.4989999999999997,-0.051000000000000156,-2.000000000000006,0.98,2.000000000000006,,-1,0,stop-loss,2.4989999999999997,,
long,2020/10/28,2.51,2020/10/29,2.4598,-0.0501999999999998,-1.999999999999992,0.9800000000000001,1.999999999999992,,-1,0,stop-loss,2.4598,,
long,2020/11/19,1.91,2020/11/23,2.089,0.17900000000000005,9.371727748691102,1.093717277486911,2.000000000000001,,4.685863874345549,1,exit-rule,1.8718,,
long,2020/11/30,2.29,2020/12/02,2.43,0.14000000000000012,6.1135371179039355,1.0611353711790394,1.9999999999999931,,3.0567685589519784,1,exit-rule,2.2442,,
long,2020/12/07,2.78,2020/12/08,2.7243999999999997,-0.055600000000000094,-2.0000000000000036,0.98,2.0000000000000036,,-1,0,stop-loss,2.7243999999999997,,
long,2020/12/11,2.72,2020/12/15,3.22,0.5,18.382352941176467,1.1838235294117647,1.9999999999999918,,9.191176470588273,1,exit-rule,2.6656000000000004,,
long,2020/12/18,5.29,2020/12/21,5.1842,-0.10580000000000034,-2.000000000000006,0.98,2.000000000000006,,-1,0,stop-loss,5.1842,,
long,2020/12/23,8.35,2020/12/24,8.183,-0.16699999999999982,-1.999999999999998,0.98,1.999999999999998,,-1,0,stop-loss,8.183,,
