direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/08/06,19.8,2020/08/07,18.810000000000002,-0.9899999999999984,-4.999999999999992,0.9500000000000001,4.999999999999992,,-1,0,stop-loss,18.810000000000002,,
long,2020/08/11,19.55,2020/08/12,18.5725,-0.9774999999999991,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,0,stop-loss,18.5725,,
long,2020/08/14,18.87,2020/08/17,17.9265,-0.9435000000000002,-5.000000000000001,0.95,5.000000000000001,,-1,0,stop-loss,17.9265,,
long,2020/08/19,17.74,2020/08/21,16.852999999999998,-0.8870000000000005,-5.000000000000003,0.95,5.000000000000003,,-1,1,stop-loss,16.852999999999998,,
long,2020/08/25,17.79,2020/08/27,16.9005,-0.8894999999999982,-4.99999999999999,0.9500000000000001,4.99999999999999,,-1,1,stop-loss,16.9005,,
long,2020/08/31,18.13,2020/09/02,17.223499999999998,-0.9065000000000012,-5.000000000000006,0.95,5.000000000000006,,-1,1,stop-loss,17.223499999999998,,
long,2020/09/04,16.57,2020/09/23,15.7415,-0.8285,-5,0.95,5,,-1,11,stop-loss,15.7415,,
long,2020/09/25,15.97,2020/09/29,20.69,4.720000000000001,29.555416405760802,1.295554164057608,5.0000000000000036,,5.911083281152156,1,exit-rule,15.1715,,
long,2020/10/26,19,2020/10/28,18.05,-0.9499999999999993,-4.9999999999999964,0.9500000000000001,4.9999999999999964,,-1,1,stop-loss,18.05,,
long,2020/10/30,18.13,2020/11/02,17.223499999999998,-0.9065000000000012,-5.000000000000006,0.95,5.000000000000006,,-1,0,stop-loss,17.223499999999998,,
long,2020/11/04,18.49,2020/11/10,20.77,2.280000000000001,12.330989724175238,1.1233098972417523,4.999999999999991,,2.4661979448350517,3,exit-rule,17.5655,,
long,2020/12/16,24.98,2020/12/24,26.81,1.8299999999999983,7.325860688550834,1.0732586068855083,4.999999999999995,,1.4651721377101683,5,exit-rule,23.731,,
