direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2008/10/14,34.99,2008/10/15,33.240500000000004,-1.7494999999999976,-4.999999999999993,0.9500000000000001,4.999999999999993,,-1,0,stop-loss,33.240500000000004,,
long,2008/10/17,30.08,2008/10/22,28.575999999999997,-1.5040000000000013,-5.000000000000004,0.95,5.000000000000004,,-1,2,stop-loss,28.575999999999997,,
long,2008/10/24,24.28,2008/11/12,23.066000000000003,-1.2139999999999986,-4.999999999999994,0.9500000000000001,4.999999999999994,,-1,12,stop-loss,23.066000000000003,,
long,2008/11/14,24.34,2008/11/17,23.123,-1.2169999999999987,-4.999999999999995,0.9500000000000001,4.999999999999995,,-1,0,stop-loss,23.123,,
long,2008/11/19,22.1,2008/11/20,20.995,-1.1050000000000004,-5.000000000000002,0.95,5.000000000000002,,-1,0,stop-loss,20.995,,
long,2008/11/24,18.33,2008/12/09,24.4,6.07,33.1151118385161,1.331151118385161,4.9999999999999964,,6.623022367703225,9,exit-rule,17.4135,,
long,2008/12/24,21.97,2008/12/29,23.19,1.2200000000000024,5.553026854802014,1.0555302685480201,5.000000000000006,,1.1106053709604014,1,exit-rule,20.871499999999997,,
long,2009/01/02,21.73,2009/01/06,24.05,2.3200000000000003,10.6764841233318,1.106764841233318,5.0000000000000036,,2.135296824666358,1,exit-rule,20.6435,,
long,2009/01/21,23.54,2009/01/23,23.29,-0.25,-1.0620220900594732,0.9893797790994052,4.999999999999998,,-0.21240441801189472,1,exit-rule,22.363,,
long,2009/02/18,25.21,2009/02/20,26.14,0.9299999999999997,3.689012296707654,1.0368901229670766,5.000000000000002,,0.7378024593415307,1,exit-rule,23.9495,,
long,2009/03/03,26.49,2009/03/05,26.67,0.18000000000000327,0.6795016987542593,1.0067950169875426,5.000000000000002,,0.1359003397508518,1,exit-rule,25.165499999999998,,
long,2009/03/09,22.18,2009/03/24,26.26,4.080000000000002,18.394950405770974,1.1839495040577097,5.000000000000008,,3.678990081154189,10,exit-rule,21.070999999999998,,
long,2009/05/05,29.49,2009/05/06,28.0155,-1.474499999999999,-4.9999999999999964,0.9500000000000001,4.9999999999999964,,-1,0,stop-loss,28.0155,,
long,2009/05/08,27.23,2009/05/11,25.8685,-1.3614999999999995,-4.999999999999998,0.9500000000000001,4.999999999999998,,-1,0,stop-loss,25.8685,,
long,2009/05/13,25.78,2009/05/21,24.491,-1.2890000000000015,-5.000000000000006,0.95,5.000000000000006,,-1,5,stop-loss,24.491,,
long,2009/05/26,22.49,2009/06/23,21.365499999999997,-1.1245000000000012,-5.000000000000006,0.95,5.000000000000006,,-1,19,stop-loss,21.365499999999997,,
long,2009/06/25,21.65,2009/07/07,20.5675,-1.0824999999999996,-4.999999999999998,0.9500000000000001,4.999999999999998,,-1,6,stop-loss,20.5675,,
long,2009/07/09,21.02,2009/07/22,22.81,1.7899999999999991,8.515699333967646,1.0851569933396765,4.999999999999993,,1.7031398667935318,8,exit-rule,19.969,,
long,2009/07/30,22.09,2009/08/04,23.4,1.3099999999999987,5.930285196921678,1.0593028519692167,5.000000000000007,,1.186057039384334,2,exit-rule,20.9855,,
long,2009/08/21,23.61,2009/08/24,22.4295,-1.1804999999999986,-4.999999999999994,0.9500000000000001,4.999999999999994,,-1,0,stop-loss,22.4295,,
long,2009/08/26,22.44,2009/09/01,23.65,1.2099999999999973,5.392156862745086,1.0539215686274508,4.999999999999999,,1.0784313725490173,3,exit-rule,21.318,,
long,2009/09/03,23.37,2009/09/08,24.45,1.0799999999999983,4.621309370988439,1.0462130937098844,5.000000000000006,,0.9242618741976866,1,exit-rule,22.2015,,
long,2009/10/21,25.66,2009/10/26,24.377,-1.2830000000000013,-5.000000000000005,0.95,5.000000000000005,,-1,2,stop-loss,24.377,,
long,2009/10/28,24.7,2009/11/13,23.465,-1.2349999999999994,-4.999999999999997,0.9500000000000001,4.999999999999997,,-1,11,stop-loss,23.465,,
long,2009/11/17,24.32,2009/11/23,25.8,1.4800000000000004,6.085526315789475,1.0608552631578947,5.000000000000004,,1.217105263157894,3,exit-rule,23.104,,
long,2009/12/01,24.64,2009/12/02,23.408,-1.2319999999999993,-4.9999999999999964,0.9500000000000001,4.9999999999999964,,-1,0,stop-loss,23.408,,
long,2009/12/04,21.61,2010/01/05,22.91,1.3000000000000007,6.015733456732997,1.06015733456733,5.000000000000003,,1.2031466913465987,19,exit-rule,20.5295,,
long,2010/01/08,20.64,2010/01/26,19.608,-1.032,-5,0.95,5,,-1,10,stop-loss,19.608,,
long,2010/01/28,20.01,2010/02/09,19.009500000000003,-1.0004999999999988,-4.999999999999994,0.9500000000000001,4.999999999999994,,-1,7,stop-loss,19.009500000000003,,
long,2010/02/11,19.19,2010/02/25,18.230500000000003,-0.9594999999999985,-4.999999999999992,0.9500000000000001,4.999999999999992,,-1,8,stop-loss,18.230500000000003,,
long,2010/03/01,17.29,2010/03/12,19.53,2.240000000000002,12.955465587044547,1.1295546558704455,4.999999999999998,,2.5910931174089105,8,exit-rule,16.4255,,
long,2010/05/07,23.01,2010/05/14,21.8595,-1.150500000000001,-5.0000000000000036,0.95,5.0000000000000036,,-1,4,stop-loss,21.8595,,
long,2010/05/18,22.18,2010/05/19,21.070999999999998,-1.1090000000000018,-5.000000000000008,0.95,5.000000000000008,,-1,0,stop-loss,21.070999999999998,,
long,2010/05/21,20.47,2010/06/17,19.4465,-1.0234999999999985,-4.999999999999993,0.9500000000000001,4.999999999999993,,-1,17,stop-loss,19.4465,,
long,2010/06/21,19.52,2010/06/23,18.544,-0.9759999999999991,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,1,stop-loss,18.544,,
long,2010/06/25,18.41,2010/07/21,19.84,1.4299999999999997,7.76751765344921,1.077675176534492,5.000000000000003,,1.5535035306898413,16,exit-rule,17.4895,,
long,2010/08/13,19.62,2010/08/18,19.91,0.28999999999999915,1.478083588175327,1.0147808358817532,5.000000000000008,,0.2956167176350649,2,exit-rule,18.639,,
long,2010/08/20,18.96,2010/08/24,18.012,-0.9480000000000004,-5.000000000000002,0.95,5.000000000000002,,-1,1,stop-loss,18.012,,
long,2010/08/26,18.47,2010/09/17,19.63,1.1600000000000001,6.280454791553872,1.0628045479155388,5.0000000000000036,,1.2560909583107736,14,exit-rule,17.546499999999998,,
long,2010/10/14,19.25,2010/10/15,18.2875,-0.9624999999999986,-4.999999999999993,0.9500000000000001,4.999999999999993,,-1,0,stop-loss,18.2875,,
long,2010/10/19,18.09,2010/11/01,19.74,1.6499999999999986,9.121061359867323,1.0912106135986732,4.999999999999993,,1.824212271973467,8,exit-rule,17.1855,,
