direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/18,105.95,2020/02/24,100.6525,-5.297499999999999,-5,0.95,5,,-1,3,stop-loss,100.6525,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/02/26,95.08,2020/02/27,90.326,-4.754000000000005,-5.000000000000005,0.95,5.000000000000005,,-1,0,stop-loss,90.326,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/03/02,92.05,2020/03/09,87.44749999999999,-4.602500000000006,-5.000000000000007,0.95,5.000000000000007,,-1,4,stop-loss,87.44749999999999,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/03/11,89.82,2020/03/12,85.329,-4.491,-5,0.95,5,,-1,0,stop-loss,85.329,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/03/16,85.86,2020/03/19,98.67,12.810000000000002,14.919636617749829,1.1491963661774982,5.000000000000007,,2.983927323549961,2,exit-rule,81.567,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/03/23,94.18,2020/03/27,95.6,1.4199999999999875,1.5077511148863745,1.0150775111488637,5.000000000000003,,0.3015502229772747,3,exit-rule,89.471,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/04/01,90.91,2020/04/07,96.25,5.340000000000003,5.873941260587398,1.058739412605874,5.000000000000004,,1.1747882521174786,3,exit-rule,86.36449999999999,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/04/29,96.1,2020/05/01,91.29499999999999,-4.805000000000007,-5.000000000000007,0.95,5.000000000000007,,-1,1,stop-loss,91.29499999999999,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/05/05,91.53,2020/05/20,97.5,5.969999999999999,6.522451655195017,1.0652245165519503,4.999999999999996,,1.3044903310390046,10,exit-rule,86.9535,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/09/21,161.42,2020/09/23,162.5,1.0800000000000125,0.6690620740924376,1.0066906207409243,4.999999999999999,,0.13381241481848752,1,exit-rule,153.349,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/10/27,170.89,2020/10/28,162.3455,-8.5445,-5,0.95,5,,-1,0,stop-loss,162.3455,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
1,2020/10/30,160.01,2020/11/17,168.625,8.615000000000009,5.384038497593906,1.053840384975939,4.999999999999993,,1.0768076995187827,11,exit-rule,152.0095,,,[object Object],32.19,38.2229,31.912,37.81,17141785,2020-12-10T00:00:00.000Z,1,5,0,24.209666666666667,33.94428571428572,26.265067986968056,34.14909374213368,66.62585700293829
1,2020/11/20,166.33,2020/11/25,172.11,5.780000000000001,3.4750195394697294,1.0347501953946974,4.999999999999994,,0.6950039078939467,2,exit-rule,158.01350000000002,,,[object Object],36.2,41,36.02,39.29,18830507,2020-12-16T00:00:00.000Z,1,9,0,27.049666666666663,36.78857142857142,28.944892158262512,36.66072887934699,52.57510729613734
1,2020/12/11,165.5,2020/12/15,167.1,1.5999999999999943,0.966767371601205,1.009667673716012,5.0000000000000036,,0.19335347432024086,1,exit-rule,157.225,,,[object Object],3.07,3.23,3,3.16,2329607,2020-02-19T00:00:00.000Z,1,4,0,2.1990133333333333,2.5828571428571427,24.070233012094832,2.72169980283891,73.30877046378242
