direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/06/23,152.51,2020/06/24,149.4598,-3.0501999999999896,-1.9999999999999933,0.9800000000000001,1.9999999999999933,,-1,0,stop-loss,149.4598,,
long,2020/07/22,146.9,2020/08/05,153.23,6.329999999999984,4.309053778080315,1.043090537780803,1.9999999999999918,,2.1545268890401665,9,exit-rule,143.96200000000002,,
long,2020/08/11,155,2020/08/19,163.17,8.169999999999987,5.2709677419354755,1.0527096774193547,1.9999999999999962,,2.6354838709677426,5,exit-rule,151.9,,
long,2020/10/02,152.24,2020/10/14,158.16,5.9199999999999875,3.888596952180759,1.0388859695218076,2.0000000000000058,,1.9442984760903737,7,exit-rule,149.1952,,
long,2020/12/07,151.61,2020/12/16,159.95,8.339999999999975,5.500956401292774,1.0550095640129278,1.9999999999999925,,2.750478200646397,6,exit-rule,148.57780000000002,,
