direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/12/24,5.06,2020/12/24,4.8069999999999995,-0.2530000000000001,-5.000000000000003,0.95,5.000000000000003,,-1,2,stop-loss,4.8069999999999995,,
long,2020/12/24,5.24,2020/12/24,4.978,-0.26200000000000045,-5.000000000000009,0.95,5.000000000000009,,-1,14,stop-loss,4.978,,
long,2020/12/24,4.48,2020/12/24,4.256,-0.2240000000000002,-5.0000000000000036,0.95,5.0000000000000036,,-1,3,stop-loss,4.256,,
long,2020/12/24,0.4306,2020/12/24,0.40907,-0.021529999999999994,-4.999999999999999,0.9500000000000001,4.999999999999999,,-1,0,stop-loss,0.40907,,
long,2020/12/24,0.301,2020/12/24,0.28595,-0.015050000000000008,-5.000000000000003,0.95,5.000000000000003,,-1,0,stop-loss,0.28595,,
long,2020/12/24,0.241,2020/12/24,0.22895,-0.012050000000000005,-5.000000000000003,0.95,5.000000000000003,,-1,0,stop-loss,0.22895,,
long,2020/12/24,0.2787,2020/12/24,0.26476500000000003,-0.013934999999999975,-4.999999999999991,0.9500000000000001,4.999999999999991,,-1,2,stop-loss,0.26476500000000003,,
long,2020/12/24,0.326,2020/12/24,0.30970000000000003,-0.01629999999999998,-4.999999999999994,0.9500000000000001,4.999999999999994,,-1,0,stop-loss,0.30970000000000003,,
long,2020/12/24,0.3797,2020/12/24,0.360715,-0.018984999999999974,-4.999999999999993,0.9500000000000001,4.999999999999993,,-1,1,stop-loss,0.360715,,
long,2020/12/24,0.311,2020/12/24,0.29545,-0.015550000000000008,-5.000000000000003,0.95,5.000000000000003,,-1,0,stop-loss,0.29545,,
long,2020/12/24,0.3043,2020/12/24,8.02,7.7157,2535.5570161025303,26.3555701610253,4.999999999999993,,507.1114032205068,1579,exit-rule,0.28908500000000004,,
long,2020/12/24,7.73,2020/12/24,8.09,0.35999999999999943,4.657179818887444,1.0465717981888745,4.999999999999997,,0.9314359637774892,5,exit-rule,7.343500000000001,,
long,2020/12/24,6.75,2020/12/24,7.71,0.96,14.222222222222221,1.1422222222222222,5.000000000000005,,2.8444444444444414,19,exit-rule,6.4125,,
long,2020/12/24,7.59,2020/12/24,7.4,-0.1899999999999995,-2.5032938076416276,0.9749670619235837,5.000000000000003,,-0.5006587615283252,3,exit-rule,7.2105,,
long,2020/12/24,7.29,2020/12/24,6.9254999999999995,-0.3645000000000005,-5.000000000000006,0.95,5.000000000000006,,-1,6,stop-loss,6.9254999999999995,,
long,2020/12/24,7.04,2020/12/24,6.688,-0.3520000000000003,-5.000000000000004,0.95,5.000000000000004,,-1,25,stop-loss,6.688,,
long,2020/12/24,7.04,2020/12/24,6.688,-0.3520000000000003,-5.000000000000004,0.95,5.000000000000004,,-1,15,stop-loss,6.688,,
long,2020/12/24,6.57,2020/12/24,6.2415,-0.3285,-5,0.95,5,,-1,21,stop-loss,6.2415,,
long,2020/12/24,6.62,2020/12/24,6.289,-0.3310000000000004,-5.000000000000006,0.95,5.000000000000006,,-1,2,stop-loss,6.289,,
long,2020/12/24,6.14,2020/12/24,5.832999999999999,-0.3070000000000004,-5.000000000000006,0.95,5.000000000000006,,-1,40,stop-loss,5.832999999999999,,
long,2020/12/24,5.86,2020/12/24,8.4,2.54,43.344709897610926,1.4334470989761092,5.000000000000003,,8.66894197952218,97,exit-rule,5.567,,
long,2020/12/24,7.39,2020/12/24,7.020499999999999,-0.3695000000000004,-5.000000000000005,0.95,5.000000000000005,,-1,1,stop-loss,7.020499999999999,,
long,2020/12/24,6.55,2020/12/24,8.18,1.63,24.885496183206108,1.248854961832061,4.999999999999996,,4.977099236641226,8,exit-rule,6.2225,,
