Metric                 Value
---------------------  -----
startingCapital        100  
finalCapital           204  
profit                 104  
profitPct              104  
growth                 2    
totalTrades            12   
barCount               54   
maxDrawdown            -30  
maxDrawdownPct         -30  
maxRiskPct             5    
expectency             2    
rmultipleStdDev        8    
systemQuality          0    
profitFactor           3    
proportionProfitable   0    
percentProfitable      25   
returnOnAccount        3    
averageProfitPerTrade  9    
numWinningTrades       3    
numLosingTrades        9    
averageWinningTrade    1    
averageLosingTrade     0    
expectedValue          0    
