direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/07/29,4.39,2020/07/30,4.3022,-0.08779999999999966,-1.9999999999999925,0.9800000000000001,1.9999999999999925,,-1,0,stop-loss,4.3022,,
long,2020/11/16,4.1,2020/11/17,4.018,-0.08199999999999985,-1.9999999999999967,0.98,1.9999999999999967,,-1,0,stop-loss,4.018,,
