Metric                 Value
---------------------  -----
startingCapital        100  
finalCapital           122  
profit                 22   
profitPct              22   
growth                 1    
totalTrades            18   
barCount               52   
maxDrawdown            -6   
maxDrawdownPct         -6   
maxRiskPct             2    
expectency             1    
rmultipleStdDev        2    
systemQuality          0    
profitFactor           3    
proportionProfitable   1    
percentProfitable      50   
returnOnAccount        4    
averageProfitPerTrade  1    
numWinningTrades       9    
numLosingTrades        9    
averageWinningTrade    1    
averageLosingTrade     0    
expectedValue          0    
