direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,2020/12/24,2.23,2020/12/24,2.1185,-0.11149999999999993,-4.9999999999999964,0.9500000000000001,4.9999999999999964,,-1,0,stop-loss,2.1185,,
long,2020/12/24,2.18,2020/12/24,2.27,0.08999999999999986,4.1284403669724705,1.0412844036697246,4.999999999999999,,0.8256880733944942,1,exit-rule,2.071,,
long,2020/12/24,2.29,2020/12/24,2.1755,-0.11450000000000005,-5.000000000000002,0.95,5.000000000000002,,-1,0,stop-loss,2.1755,,
long,2020/12/24,2.31,2020/12/24,2.4323,0.12230000000000008,5.294372294372297,1.052943722943723,4.9999999999999964,,1.05887445887446,1,exit-rule,2.1945,,
long,2020/12/24,2.5057,2020/12/24,2.73,0.22429999999999994,8.951590373947397,1.089515903739474,4.999999999999995,,1.7903180747894814,1,exit-rule,2.380415,,
long,2020/12/24,2.45,2020/12/24,2.3275,-0.12250000000000005,-5.000000000000002,0.95,5.000000000000002,,-1,0,stop-loss,2.3275,,
long,2020/12/24,2.09,2020/12/24,1.9854999999999998,-0.10450000000000004,-5.000000000000003,0.95,5.000000000000003,,-1,0,stop-loss,1.9854999999999998,,
long,2020/12/24,2.19,2020/12/24,2.3722,0.18219999999999992,8.319634703196343,1.0831963470319634,5.000000000000007,,1.6639269406392663,1,exit-rule,2.0805,,
long,2020/12/24,2.24,2020/12/24,2.56,0.31999999999999984,14.285714285714276,1.1428571428571428,5.0000000000000036,,2.857142857142853,1,exit-rule,2.128,,
long,2020/12/24,2.47,2020/12/24,2.45,-0.020000000000000018,-0.8097165991902842,0.9919028340080972,4.999999999999997,,-0.1619433198380569,1,exit-rule,2.3465000000000003,,
long,2020/12/24,2.21,2020/12/24,2.5,0.29000000000000004,13.122171945701359,1.1312217194570136,5.000000000000002,,2.6244343891402706,1,exit-rule,2.0995,,
long,2020/12/24,2.5,2020/12/24,2.375,-0.125,-5,0.95,5,,-1,0,stop-loss,2.375,,
long,2020/12/24,2.86,2020/12/24,2.717,-0.1429999999999998,-4.999999999999993,0.9500000000000001,4.999999999999993,,-1,0,stop-loss,2.717,,
long,2020/12/24,2.95,2020/12/24,2.85,-0.10000000000000009,-3.3898305084745792,0.9661016949152542,4.999999999999998,,-0.677966101694916,1,exit-rule,2.8025,,
long,2020/12/24,2.96,2020/12/24,3.22,0.26000000000000023,8.783783783783791,1.087837837837838,5.000000000000004,,1.7567567567567568,1,exit-rule,2.812,,
long,2020/12/24,2.84,2020/12/24,2.698,-0.1419999999999999,-4.9999999999999964,0.9500000000000001,4.9999999999999964,,-1,0,stop-loss,2.698,,
long,2020/12/24,2.77,2020/12/24,2.6315,-0.13850000000000007,-5.000000000000003,0.95,5.000000000000003,,-1,0,stop-loss,2.6315,,
long,2020/12/24,2.75,2020/12/24,2.6125,-0.13750000000000018,-5.000000000000006,0.95,5.000000000000006,,-1,0,stop-loss,2.6125,,
long,2020/12/24,2.5469,2020/12/24,2.26,-0.28690000000000015,-11.264674702579613,0.8873532529742039,5.000000000000002,,-2.252934940515922,1,exit-rule,2.419555,,
long,2020/12/24,2.2,2020/12/24,2.43,0.22999999999999998,10.454545454545453,1.1045454545454545,4.999999999999994,,2.090909090909093,1,exit-rule,2.0900000000000003,,
long,2020/12/24,2.53,2020/12/24,2.75,0.2200000000000002,8.695652173913052,1.0869565217391306,5.000000000000003,,1.7391304347826095,1,exit-rule,2.4034999999999997,,
long,2020/12/24,2.9,2020/12/24,2.96,0.06000000000000005,2.0689655172413812,1.0206896551724138,5.000000000000001,,0.4137931034482762,1,exit-rule,2.755,,
long,2020/12/24,2.81,2020/12/24,3.03,0.21999999999999975,7.829181494661913,1.0782918149466192,4.999999999999995,,1.5658362989323842,1,exit-rule,2.6695,,
long,2020/12/24,2.82,2020/12/24,2.679,-0.14100000000000001,-5.000000000000001,0.95,5.000000000000001,,-1,0,stop-loss,2.679,,
long,2020/12/24,2.36,2020/12/24,2.242,-0.11799999999999988,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,0,stop-loss,2.242,,
long,2020/12/24,2.16,2020/12/24,2.052,-0.1080000000000001,-5.000000000000004,0.95,5.000000000000004,,-1,0,stop-loss,2.052,,
long,2020/12/24,2.3,2020/12/24,2.26,-0.040000000000000036,-1.7391304347826104,0.9826086956521739,5.00000000000001,,-0.3478260869565214,1,exit-rule,2.1849999999999996,,
long,2020/12/24,2.34,2020/12/24,2.713,0.3730000000000002,15.940170940170951,1.1594017094017095,5,,3.18803418803419,1,exit-rule,2.223,,
long,2020/12/24,3.12,2020/12/24,2.964,-0.15600000000000014,-5.000000000000004,0.95,5.000000000000004,,-1,0,stop-loss,2.964,,
long,2020/12/24,2.61,2020/12/24,2.67,0.06000000000000005,2.2988505747126458,1.0229885057471264,5.000000000000003,,0.45977011494252895,1,exit-rule,2.4795,,
long,2020/12/24,2.3,2020/12/24,2.1026,-0.19740000000000002,-8.582608695652176,0.9141739130434783,5.00000000000001,,-1.7165217391304317,1,exit-rule,2.1849999999999996,,
long,2020/12/24,2.1,2020/12/24,2.04,-0.06000000000000005,-2.8571428571428594,0.9714285714285714,4.999999999999999,,-0.5714285714285721,1,exit-rule,1.995,,
long,2020/12/24,2.03,2020/12/24,1.89,-0.1399999999999999,-6.896551724137927,0.9310344827586208,4.9999999999999964,,-1.3793103448275863,1,exit-rule,1.9284999999999999,,
long,2020/12/24,1.83,2020/12/24,1.7385000000000002,-0.09149999999999991,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,0,stop-loss,1.7385000000000002,,
long,2020/12/24,2.05,2020/12/24,2,-0.04999999999999982,-2.439024390243894,0.9756097560975611,5.000000000000003,,-0.4878048780487786,1,exit-rule,1.9474999999999998,,
long,2020/12/24,2.0272,2020/12/24,1.93,-0.09720000000000018,-4.79479084451461,0.9520520915548539,5.000000000000005,,-0.958958168902921,1,exit-rule,1.92584,,
long,2020/12/24,2.14,2020/12/24,2.4,0.2599999999999998,12.149532710280363,1.1214953271028036,5.000000000000009,,2.429906542056068,1,exit-rule,2.033,,
long,2020/12/24,1.89,2020/12/24,1.7954999999999999,-0.09450000000000003,-5.000000000000002,0.95,5.000000000000002,,-1,0,stop-loss,1.7954999999999999,,
long,2020/12/24,1.6,2020/12/24,1.52,-0.08000000000000007,-5.000000000000004,0.95,5.000000000000004,,-1,0,stop-loss,1.52,,
long,2020/12/24,1.54,2020/12/24,1.65,0.10999999999999988,7.142857142857134,1.0714285714285714,4.9999999999999964,,1.4285714285714277,1,exit-rule,1.463,,
long,2020/12/24,1.53,2020/12/24,1.49,-0.040000000000000036,-2.6143790849673225,0.9738562091503268,5.000000000000001,,-0.5228758169934644,1,exit-rule,1.4535,,
long,2020/12/24,1.38,2020/12/24,1.42,0.040000000000000036,2.898550724637684,1.028985507246377,4.9999999999999964,,0.5797101449275371,1,exit-rule,1.311,,
long,2020/12/24,1.55,2020/12/24,1.6,0.050000000000000044,3.2258064516129057,1.032258064516129,4.999999999999993,,0.6451612903225821,1,exit-rule,1.4725000000000001,,
long,2020/12/24,1.37,2020/12/24,1.3015,-0.0685,-5,0.95,5,,-1,0,stop-loss,1.3015,,
long,2020/12/24,1.2856,2020/12/24,1.25,-0.035600000000000076,-2.76913503422527,0.9723086496577473,5.000000000000009,,-0.553827006845053,1,exit-rule,1.22132,,
long,2020/12/24,1.26,2020/12/24,1.197,-0.06299999999999994,-4.999999999999996,0.9500000000000001,4.999999999999996,,-1,0,stop-loss,1.197,,
long,2020/12/24,1.65,2020/12/24,1.5675,-0.08250000000000002,-5.000000000000002,0.95,5.000000000000002,,-1,0,stop-loss,1.5675,,
long,2020/12/24,1.93,2020/12/24,1.97,0.040000000000000036,2.072538860103629,1.0207253886010363,5.000000000000002,,0.41450777202072564,1,exit-rule,1.8335,,
