direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/19,150.9884,2020/02/28,152.71,1.7215999999999951,1.1402200433940588,1.0114022004339407,1.9999999999999993,,0.5701100216970296,6,exit-rule,147.968632,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/04/13,159.17,2020/04/21,157.6,-1.5699999999999932,-0.9863667776591024,0.990136332223409,2.000000000000004,,-0.49318338882955026,5,exit-rule,155.98659999999998,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/05/13,160.94,2020/05/22,162.88,1.9399999999999977,1.2054181682614624,1.0120541816826145,1.999999999999992,,0.6027090841307335,6,exit-rule,157.7212,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/06/29,166.56,2020/07/17,169.94,3.3799999999999955,2.029298751200766,1.0202929875120077,1.9999999999999973,,1.0146493756003843,12,exit-rule,163.2288,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/08/04,185.61,2020/08/11,181.89780000000002,-3.7121999999999957,-1.9999999999999976,0.98,1.9999999999999976,,-1,4,stop-loss,181.89780000000002,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/09/02,183.75,2020/09/04,180.95,-2.8000000000000114,-1.52380952380953,0.9847619047619047,2.000000000000006,,-0.7619047619047626,1,exit-rule,180.075,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/09/15,184.46,2020/09/18,183.07,-1.3900000000000148,-0.7535509053453403,0.9924644909465467,1.9999999999999998,,-0.3767754526726702,2,exit-rule,180.7708,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/10/02,178.69,2020/10/08,178.18,-0.5099999999999909,-0.2854104874363372,0.9971458951256367,2.000000000000003,,-0.14270524371816837,3,exit-rule,175.1162,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/10/15,177.71,2020/10/28,176.45,-1.2600000000000193,-0.7090203139947213,0.9929097968600528,2.000000000000005,,-0.3545101569973598,8,exit-rule,174.1558,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/12/24,175.55,2020/12/24,176.35,0.799999999999983,0.4557106237539065,1.0045571062375391,1.9999999999999973,,0.22785531187695354,0,finalize,172.03900000000002,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
