direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget
long,1999/12/23,166.5,1999/12/28,164,-2.5,-1.5015015015015014,0.984984984984985,4.999999999999993,,-0.3003003003003007,1,exit-rule,158.175,,
long,1999/12/30,159,2000/01/12,168,9,5.660377358490567,1.0566037735849056,4.999999999999993,,1.1320754716981147,8,exit-rule,151.05,,
long,2000/01/14,165,2000/01/20,165,0,0,1,5,,0,2,exit-rule,156.75,,
long,2000/01/31,160,2000/02/25,152,-8,-5,0.95,5,,-1,17,stop-loss,152,,
long,2000/02/29,158,2000/03/02,165,7,4.430379746835443,1.0443037974683544,5.0000000000000036,,0.886075949367088,1,exit-rule,150.1,,
long,2000/03/07,150,2000/03/13,161.5,11.5,7.666666666666666,1.0766666666666667,5,,1.5333333333333334,3,exit-rule,142.5,,
long,2000/03/17,153,2000/03/24,160,7,4.57516339869281,1.0457516339869282,5.0000000000000036,,0.9150326797385614,4,exit-rule,145.35,,
long,2000/03/29,158.7,2000/03/31,170,11.300000000000011,7.120352867044747,1.0712035286704475,5.000000000000002,,1.4240705734089487,1,exit-rule,150.765,,
long,2000/04/13,159.9,2000/04/20,163,3.0999999999999943,1.938711694809252,1.0193871169480926,5.000000000000003,,0.38774233896185023,4,exit-rule,151.905,,
long,2000/05/04,164,2000/05/22,167,3,1.8292682926829267,1.0182926829268293,4.999999999999993,,0.36585365853658586,11,exit-rule,155.8,,
long,2000/05/24,167,2000/06/05,172,5,2.9940119760479043,1.029940119760479,4.9999999999999964,,0.5988023952095812,6,exit-rule,158.65,,
long,2000/06/14,170,2000/06/16,178,8,4.705882352941177,1.0470588235294118,5,,0.9411764705882353,1,exit-rule,161.5,,
long,2000/07/06,174,2000/07/10,175,1,0.5747126436781609,1.0057471264367817,4.999999999999993,,0.11494252873563233,1,exit-rule,165.3,,
long,2000/07/14,172,2000/08/01,174,2,1.1627906976744187,1.0116279069767442,4.9999999999999964,,0.23255813953488388,11,exit-rule,163.4,,
long,2000/08/04,173,2000/08/08,175,2,1.1560693641618496,1.0115606936416186,5.000000000000003,,0.2312138728323698,1,exit-rule,164.35,,
long,2000/08/17,180,2000/08/21,188.6,8.599999999999994,4.777777777777774,1.0477777777777777,5,,0.9555555555555549,1,exit-rule,171,,
long,2000/09/01,172.4,2000/09/08,177.1,4.699999999999989,2.726218097447789,1.027262180974478,5.000000000000003,,0.5452436194895576,3,exit-rule,163.78,,
long,2000/09/12,181.6,2000/09/15,172.51999999999998,-9.080000000000013,-5.000000000000007,0.95,5.000000000000007,,-1,2,stop-loss,172.51999999999998,,
long,2000/09/19,173.9,2000/09/29,180,6.099999999999994,3.5077630822311643,1.0350776308223117,4.9999999999999964,,0.7015526164462333,7,exit-rule,165.205,,
long,2000/10/13,180.8,2000/10/17,183.9,3.0999999999999943,1.7146017699115013,1.017146017699115,4.999999999999996,,0.3429203539823006,1,exit-rule,171.76000000000002,,
long,2000/10/20,187,2000/10/24,185.1,-1.9000000000000057,-1.0160427807486663,0.9898395721925133,4.9999999999999964,,-0.20320855614973335,1,exit-rule,177.65,,
long,2000/10/26,181.9,2000/10/31,189.1,7.199999999999989,3.958218801539301,1.039582188015393,4.999999999999999,,0.7916437603078603,2,exit-rule,172.805,,
long,2000/11/24,190.13,2000/12/04,192.5,2.3700000000000045,1.246515541997583,1.0124651554199757,4.999999999999994,,0.24930310839951692,5,exit-rule,180.6235,,
long,2000/12/06,186,2000/12/13,185,-1,-0.5376344086021506,0.9946236559139785,5.000000000000006,,-0.10752688172042997,4,exit-rule,176.7,,
long,2000/12/15,191,2000/12/22,191,0,0,1,5.000000000000006,,0,4,exit-rule,181.45,,
long,2000/12/27,187,2000/12/29,192,5,2.6737967914438503,1.0267379679144386,4.9999999999999964,,0.5347593582887704,1,exit-rule,177.65,,
