time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,74.16,0,74.16,74.16,74.16,74.16,74.16
2020-01-03T00:00:00.000Z,73.57,-1,73.57,73.57,73.57,73.57,73.57
2020-01-06T00:00:00.000Z,73.86,1,73.86,73.86,73.86,73.86,73.86
2020-01-07T00:00:00.000Z,73.58,0,73.58,73.58,73.58,73.58,73.58
2020-01-08T00:00:00.000Z,72.66,-1,72.66,72.66,72.66,72.66,72.66
2020-01-09T00:00:00.000Z,72.86,1,72.86,72.86,72.86,72.86,72.86
2020-01-10T00:00:00.000Z,72.11,-1,72.11,72.11,72.11,72.11,72.11
2020-01-13T00:00:00.000Z,72.76,0,72.76,72.76,73.33800000000001,72.76,72.76
2020-01-14T00:00:00.000Z,73.83,0,73.83,73.83,73.10799999999999,73.26555555555555,73.83
2020-01-15T00:00:00.000Z,75.27,0,75.27,75.27,72.91300000000001,73.38888888888889,75.27
2020-01-16T00:00:00.000Z,76.05,1,76.05,76.05,72.675,73.66444444444443,76.05
2020-01-17T00:00:00.000Z,76.02,0,76.02,76.02,72.68700000000001,73.90444444444444,76.02
2020-01-21T00:00:00.000Z,74.59,0,74.59,73.06937500000001,73.174,74.01666666666667,74.59
2020-01-22T00:00:00.000Z,74.01,0,74.01,72.958125,73.726,74.16666666666667,74.01
2020-01-23T00:00:00.000Z,73.53,0,73.53,73.11,74.43499999999999,74.24111111111111,73.53
2020-01-24T00:00:00.000Z,71.43,0,71.43,73.388125,75.009,74.16555555555556,71.43
2020-01-27T00:00:00.000Z,70.97,-1,70.97,73.759375,75.217,73.96666666666667,70.97
2020-01-28T00:00:00.000Z,71.82,1,71.82,74.11375000000001,74.897,73.74333333333331,71.82
2020-01-29T00:00:00.000Z,70.55,0,70.55,74.27624999999999,74.13399999999999,73.2188888888889,70.55
2020-01-30T00:00:00.000Z,69.71,0,69.71,74.35,72.96399999999998,72.51444444444444,69.71
2020-01-31T00:00:00.000Z,67.82,0,73.81538461538463,74.3,72.25399999999999,71.60333333333334,67.82
2020-02-03T00:00:00.000Z,66.93,-1,73.82692307692307,73.93249999999999,71.657,70.75222222222222,66.93
2020-02-04T00:00:00.000Z,67.88,0,73.7973076923077,73.53875,70.88,70.07111111111111,67.88
2020-02-05T00:00:00.000Z,70.54,0,73.675,72.98312499999999,70.173,69.73888888888888,70.54
2020-02-06T00:00:00.000Z,70.84,0,73.45346153846154,72.12812499999998,69.65599999999999,69.67333333333333,70.84
2020-02-07T00:00:00.000Z,71.56,0,73.39846153846153,71.27749999999999,68.90599999999999,69.7388888888889,71.56
2020-02-10T00:00:00.000Z,73.25,0,73.26884615384614,70.456875,68.584,69.89777777777778,73.25
