time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,2.01,0,2.01,2.01,2.01,2.01,2.01
2020-01-03T00:00:00.000Z,2.06,0,2.06,2.06,2.06,2.06,2.06
2020-01-06T00:00:00.000Z,2.22,1,2.22,2.22,2.22,2.22,2.22
2020-01-07T00:00:00.000Z,2.08,-1,2.08,2.08,2.08,2.08,2.08
2020-01-08T00:00:00.000Z,2.29,1,2.29,2.29,2.29,2.29,2.29
2020-01-09T00:00:00.000Z,2.19,-1,2.19,2.19,2.19,2.19,2.19
2020-01-10T00:00:00.000Z,2.22,1,2.22,2.22,2.22,2.22,2.22
2020-01-13T00:00:00.000Z,2.05,-1,2.05,2.05,2.1630000000000003,2.05,2.05
2020-01-14T00:00:00.000Z,2.08,0,2.08,2.08,2.138,2.1333333333333337,2.08
2020-01-15T00:00:00.000Z,2.17,0,2.17,2.17,2.178,2.151111111111111,2.17
2020-01-16T00:00:00.000Z,2.24,0,2.24,2.24,2.1450000000000005,2.171111111111111,2.24
2020-01-17T00:00:00.000Z,2.4,0,2.4,2.4,2.149,2.191111111111111,2.4
2020-01-21T00:00:00.000Z,2.88,1,2.88,2.1637500000000003,2.146,2.28,2.88
2020-01-22T00:00:00.000Z,2.22,0,2.22,2.124375,2.1420000000000003,2.272222222222222,2.22
2020-01-23T00:00:00.000Z,1.76,-1,1.76,2.1500000000000004,2.182,2.2244444444444444,1.76
2020-01-24T00:00:00.000Z,1.82,1,1.82,2.1518750000000004,2.318,2.18,1.82
2020-01-27T00:00:00.000Z,1.54,-1,1.54,2.186875,2.351,2.123333333333333,1.54
2020-01-28T00:00:00.000Z,1.81,1,1.81,2.2606249999999997,2.286,2.0933333333333333,1.81
2020-01-29T00:00:00.000Z,1.73,0,1.73,2.2575,2.2064999999999997,2.0444444444444443,1.73
2020-01-30T00:00:00.000Z,1.69,0,1.69,2.2175,2.0585,1.9833333333333334,1.69
2020-01-31T00:00:00.000Z,1.59,-1,2.223076923076923,2.1903125,1.8555,1.8933333333333333,1.59
2020-02-03T00:00:00.000Z,1.65,0,2.2115384615384617,2.1303124999999996,1.7625,1.7566666666666668,1.65
2020-02-04T00:00:00.000Z,1.68,0,2.2023076923076923,2.0790625,1.7355,1.6966666666666665,1.68
2020-02-05T00:00:00.000Z,1.7,1,2.1728846153846155,2.0203125,1.6880000000000002,1.69,1.7
2020-02-06T00:00:00.000Z,1.69,-1,2.1374999999999997,1.9384375,1.691,1.6755555555555555,1.69
2020-02-07T00:00:00.000Z,1.725,0,2.104807692307692,1.7965624999999998,1.6810000000000003,1.696111111111111,1.725
2020-02-10T00:00:00.000Z,2.06,1,2.0671153846153847,1.7178125,1.652,1.7238888888888888,2.06
2020-02-11T00:00:00.000Z,2.03,-1,2.0321153846153845,1.7009375,1.654,1.757222222222222,2.03
2020-02-12T00:00:00.000Z,2.05,0,1.9971153846153848,1.6737500000000003,1.669,1.7972222222222223,2.05
2020-02-13T00:00:00.000Z,2.14,1,1.9613461538461539,1.685625,1.7259999999999998,1.8583333333333334,2.14
2020-02-14T00:00:00.000Z,2.08,-1,1.925961538461539,1.6800000000000002,1.7939999999999998,1.9061111111111113,2.08
2020-02-18T00:00:00.000Z,2.46,0,1.8786538461538467,1.695,1.864,1.9927777777777775,2.46
2020-02-19T00:00:00.000Z,2.79,1,1.8290384615384618,1.7374999999999998,1.938,2.113888888888889,2.79
2020-02-20T00:00:00.000Z,2.61,0,1.7475,1.78375,2.026,2.2161111111111107,2.61
2020-02-21T00:00:00.000Z,2.52,0,1.7209615384615384,1.8399999999999999,2.102,2.304444444444444,2.52
2020-02-24T00:00:00.000Z,2.3,0,1.7367307692307696,1.895625,2.2399999999999998,2.3311111111111114,2.3
2020-02-25T00:00:00.000Z,2.27,-1,1.7469230769230772,1.97625,2.3660000000000005,2.3577777777777778,2.27
2020-02-26T00:00:00.000Z,2.29,1,1.7826923076923078,2.10375,2.4619999999999997,2.384444444444444,2.29
2020-02-27T00:00:00.000Z,1.94,-1,1.813076923076923,2.219375,2.4770000000000003,2.362222222222222,1.94
2020-02-28T00:00:00.000Z,1.95,1,1.8515384615384614,2.3000000000000003,2.493,2.3477777777777775,1.95
2020-03-02T00:00:00.000Z,1.93,-1,1.9307692307692306,2.3225000000000002,2.4090000000000003,2.2888888888888888,1.93
2020-03-03T00:00:00.000Z,1.95,0,2.0076923076923077,2.3693750000000007,2.2950000000000004,2.1955555555555555,1.95
2020-03-04T00:00:00.000Z,2,1,2.079230769230769,2.398125,2.1580000000000004,2.1277777777777778,2
2020-03-05T00:00:00.000Z,1.97,0,2.1192307692307693,2.3875,2.098,2.0666666666666664,1.97
