time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,5,0,5,5,5,5,5
2020-01-03T00:00:00.000Z,4.96,0,4.96,4.96,4.96,4.96,4.96
2020-01-06T00:00:00.000Z,4.81,0,4.81,4.81,4.81,4.81,4.81
2020-01-07T00:00:00.000Z,4.71,-1,4.71,4.71,4.71,4.71,4.71
2020-01-08T00:00:00.000Z,4.76,0,4.76,4.76,4.76,4.76,4.76
2020-01-09T00:00:00.000Z,4.83,0,4.83,4.83,4.83,4.83,4.83
2020-01-10T00:00:00.000Z,4.94,0,4.94,4.94,4.94,4.94,4.94
2020-01-13T00:00:00.000Z,5.45,1,5.45,5.45,4.897,5.45,5.45
2020-01-14T00:00:00.000Z,4.99,-1,4.99,4.99,4.822970000000001,4.938888888888889,4.99
2020-01-15T00:00:00.000Z,5.24,1,5.24,5.24,4.790470000000001,4.965555555555556,5.24
2020-01-16T00:00:00.000Z,5.19,-1,5.19,5.19,4.8474699999999995,4.9911111111111115,5.19
2020-01-17T00:00:00.000Z,5.27,0,5.27,5.27,4.91747,5.042222222222222,5.27
2020-01-21T00:00:00.000Z,5.32,0,5.32,4.90779375,5.02847,5.11,5.32
2020-01-22T00:00:00.000Z,5.71,0,5.71,4.90029375,5.126510000000001,5.215555555555556,5.71
2020-01-23T00:00:00.000Z,5.76,1,5.76,4.9334187499999995,5.1990099999999995,5.318888888888889,5.76
2020-01-24T00:00:00.000Z,5.27,0,5.27,4.984675,5.26201,5.355555555555556,5.27
2020-01-27T00:00:00.000Z,4.85,-1,4.85,5.042175,5.35851,5.288888888888889,4.85
2020-01-28T00:00:00.000Z,5,1,5,5.135925,5.45651,5.290000000000001,5
2020-01-29T00:00:00.000Z,4.87,0,4.87,5.23500625,5.5225,5.248888888888889,4.87
2020-01-30T00:00:00.000Z,4.81,0,4.81,5.349693749999999,5.483500000000001,5.206666666666667,4.81
2020-01-31T00:00:00.000Z,4.66,0,5.044030769230768,5.40656875,5.3765,5.138888888888889,4.66
2020-02-03T00:00:00.000Z,4.6,-1,5.07653076923077,5.39594375,5.249499999999999,5.058888888888888,4.6
2020-02-04T00:00:00.000Z,4.75,1,5.134607692307692,5.35344375,5.0625,4.952222222222222,4.75
2020-02-05T00:00:00.000Z,4.61,0,5.191530769230768,5.311875000000001,4.8834,4.824444444444444,4.61
2020-02-06T00:00:00.000Z,4.39,0,5.211915384615385,5.264375000000001,4.8164,4.726666666666667,4.39
2020-02-07T00:00:00.000Z,4.22,0,5.228453846153846,5.1699375,4.7714,4.656666666666666,4.22
2020-02-10T00:00:00.000Z,4.1,-1,5.240580769230768,5.057124999999999,4.726400000000001,4.556666666666667,4.1
2020-02-11T00:00:00.000Z,4.24,1,5.239234615384614,4.92525,4.661800000000001,4.486666666666667,4.24
2020-02-12T00:00:00.000Z,4.11,-1,5.20535,4.814312500000001,4.560899999999999,4.408888888888889,4.11
2020-02-13T00:00:00.000Z,4.16,0,5.173042307692308,4.7508125,4.4609000000000005,4.353333333333334,4.16
2020-02-14T00:00:00.000Z,4.31,1,5.1295807692307696,4.6601875,4.3659,4.321111111111112,4.31
2020-02-18T00:00:00.000Z,4.22,-1,5.086692307692308,4.564250000000001,4.268400000000001,4.262222222222222,4.22
2020-02-19T00:00:00.000Z,4.23,0,5.032615384615385,4.4898750000000005,4.196000000000001,4.220000000000001,4.23
2020-02-20T00:00:00.000Z,4.26,1,4.935692307692308,4.429937499999999,4.231,4.205555555555556,4.26
2020-02-21T00:00:00.000Z,4.14,0,4.827807692307692,4.3630625,4.252000000000001,4.196666666666666,4.14
2020-02-24T00:00:00.000Z,3.92,0,4.710115384615386,4.3224375,4.251,4.176666666666667,3.92
2020-02-25T00:00:00.000Z,3.83,0,4.604346153846155,4.26775,4.272,4.131111111111111,3.83
2020-02-26T00:00:00.000Z,3.82,0,4.537423076923077,4.233125000000001,4.28486,4.098888888888889,3.82
2020-02-27T00:00:00.000Z,3.5,-1,4.495115384615386,4.249375000000001,4.19336,4.025555555555555,3.5
