time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,2.02,0,2.02,2.02,2.02,2.02,2.02
2020-01-03T00:00:00.000Z,2,0,2,2,2,2,2
2020-01-06T00:00:00.000Z,1.9,0,1.9,1.9,1.9,1.9,1.9
2020-01-07T00:00:00.000Z,1.83,0,1.83,1.83,1.83,1.83,1.83
2020-01-08T00:00:00.000Z,1.74,-1,1.74,1.74,1.74,1.74,1.74
2020-01-09T00:00:00.000Z,1.86,1,1.86,1.86,1.86,1.86,1.86
2020-01-10T00:00:00.000Z,1.65,-1,1.65,1.65,1.65,1.65,1.65
2020-01-13T00:00:00.000Z,1.7,0,1.7,1.7,1.964,1.7,1.7
2020-01-14T00:00:00.000Z,1.79,0,1.79,1.79,1.8959999999999997,1.832222222222222,1.79
2020-01-15T00:00:00.000Z,2.05,0,2.05,2.05,1.823,1.8355555555555556,2.05
2020-01-16T00:00:00.000Z,2.15,1,2.15,2.15,1.7529999999999997,1.852222222222222,2.15
2020-01-17T00:00:00.000Z,2.13,0,2.13,2.13,1.725,1.877777777777778,2.13
2020-01-21T00:00:00.000Z,2.01,-1,2.01,1.86625,1.7599999999999998,1.8977777777777776,2.01
2020-01-22T00:00:00.000Z,2.04,0,2.04,1.8156249999999998,1.841,1.9311111111111114,2.04
2020-01-23T00:00:00.000Z,2.07,1,2.07,1.801875,1.924,1.9544444444444444,2.07
2020-01-24T00:00:00.000Z,1.99,0,1.99,1.833125,2.0119999999999996,1.9922222222222221,1.99
2020-01-27T00:00:00.000Z,1.89,-1,1.89,1.861875,2.069,2.0133333333333336,1.89
2020-01-28T00:00:00.000Z,1.97,1,1.97,1.8962499999999998,2.089,2.033333333333333,1.97
2020-01-29T00:00:00.000Z,1.93,-1,1.93,1.9237499999999998,2.0549999999999997,2.02,1.93
2020-01-30T00:00:00.000Z,1.94,1,1.94,1.9681249999999997,2.014,1.996666666666667,1.94
2020-01-31T00:00:00.000Z,1.89,-1,1.9223076923076923,2.0218749999999996,1.9939999999999998,1.97,1.89
2020-02-03T00:00:00.000Z,2,0,1.913076923076923,2.0425,1.983,1.9688888888888887,2
2020-02-04T00:00:00.000Z,2.14,1,1.9123076923076923,2.0425,1.9600000000000002,1.98,2.14
2020-02-05T00:00:00.000Z,2.12,0,1.9184615384615382,2.0124999999999997,1.935,1.9855555555555557,2.12
2020-02-06T00:00:00.000Z,2.001,0,1.9203846153846154,1.9906249999999999,1.943,1.9867777777777782,2.001
2020-02-07T00:00:00.000Z,1.7,0,1.9338461538461535,1.97375,1.972,1.965666666666667,1.7
2020-02-10T00:00:00.000Z,1.56,0,1.9465384615384613,1.96375,2.002,1.9201111111111109,1.56
2020-02-11T00:00:00.000Z,1.54,0,1.9649999999999996,1.9693749999999999,2.029,1.8767777777777777,1.54
2020-02-12T00:00:00.000Z,1.46,-1,1.988461538461538,1.979375,1.991,1.8234444444444442,1.46
2020-02-13T00:00:00.000Z,1.47,0,2.004230769230769,2,1.925,1.776777777777778,1.47
2020-02-14T00:00:00.000Z,1.58,0,2.015384615384615,1.971875,1.8250000000000004,1.7301111111111114,1.58
2020-02-18T00:00:00.000Z,1.64,0,2.008461538461538,1.9275,1.703,1.6745555555555558,1.64
2020-02-19T00:00:00.000Z,1.71,1,2.0053846153846155,1.885,1.5879999999999999,1.6290000000000002,1.71
2020-02-20T00:00:00.000Z,1.68,0,1.9803846153846154,1.834375,1.55,1.5933333333333333,1.68
2020-02-21T00:00:00.000Z,1.67,0,1.948846153846154,1.7781250000000002,1.548,1.59,1.67
2020-02-24T00:00:00.000Z,1.55,0,1.9138461538461538,1.7081250000000003,1.5669999999999997,1.5888888888888888,1.55
2020-02-25T00:00:00.000Z,1.51,0,1.873076923076923,1.6437500000000003,1.609,1.5855555555555556,1.51
2020-02-26T00:00:00.000Z,1.51,0,1.8415384615384616,1.59625,1.6420000000000001,1.5911111111111111,1.51
2020-02-27T00:00:00.000Z,1.45,0,1.8096153846153848,1.595625,1.6509999999999998,1.5888888888888888,1.45
