time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,9.13,0,9.13,9.13,9.13,9.13,9.13
2020-01-03T00:00:00.000Z,9.02,-1,9.02,9.02,9.02,9.02,9.02
2020-01-06T00:00:00.000Z,9.21,1,9.21,9.21,9.21,9.21,9.21
2020-01-07T00:00:00.000Z,9.14,-1,9.14,9.14,9.14,9.14,9.14
2020-01-08T00:00:00.000Z,9.49,1,9.49,9.49,9.49,9.49,9.49
2020-01-09T00:00:00.000Z,9.4,-1,9.4,9.4,9.4,9.4,9.4
2020-01-10T00:00:00.000Z,9.4,0,9.4,9.4,9.4,9.4,9.4
2020-01-13T00:00:00.000Z,9.67,0,9.67,9.67,9.17052,9.67,9.67
2020-01-14T00:00:00.000Z,9.76,0,9.76,9.76,9.262519999999999,9.357777777777779,9.76
2020-01-15T00:00:00.000Z,9.91,0,9.91,9.91,9.31752,9.444444444444445,9.91
2020-01-16T00:00:00.000Z,10.04,1,10.04,10.04,9.419520000000002,9.55777777777778,10.04
2020-01-17T00:00:00.000Z,10,0,10,10,9.509,9.645555555555555,10
2020-01-21T00:00:00.000Z,9.89,0,9.89,9.288449999999997,9.609,9.728888888888887,9.89
2020-01-22T00:00:00.000Z,9.83,0,9.83,9.364075,9.714400000000001,9.766666666666667,9.83
2020-01-23T00:00:00.000Z,9.76,0,9.76,9.46845,9.8644,9.806666666666665,9.76
2020-01-24T00:00:00.000Z,9.55,0,9.55,9.5937,9.9464,9.823333333333332,9.55
2020-01-27T00:00:00.000Z,9.54,0,9.54,9.702124999999999,9.977400000000001,9.80888888888889,9.54
2020-01-28T00:00:00.000Z,9.53,0,9.53,9.773375,9.93988,9.783333333333335,9.53
2020-01-29T00:00:00.000Z,9.42,-1,9.42,9.810875,9.86148,9.728888888888887,9.42
2020-01-30T00:00:00.000Z,9.57,1,9.57,9.857425,9.735479999999999,9.676666666666668,9.57
2020-01-31T00:00:00.000Z,9.36,-1,9.541507692307691,9.869925,9.662479999999999,9.605555555555556,9.36
2020-02-03T00:00:00.000Z,9.4,0,9.599969230769231,9.843675000000001,9.58548,9.551111111111112,9.4
2020-02-04T00:00:00.000Z,9.57,0,9.64976923076923,9.8068,9.529,9.522222222222224,9.57
2020-02-05T00:00:00.000Z,9.81,0,9.696692307692308,9.7303,9.471,9.527777777777779,9.81
2020-02-06T00:00:00.000Z,9.83,1,9.714953846153845,9.6478,9.463,9.55888888888889,9.83
2020-02-07T00:00:00.000Z,9.53,-1,9.730723076923075,9.572799999999999,9.464000000000002,9.557777777777778,9.53
2020-02-10T00:00:00.000Z,9.64,0,9.724184615384614,9.522175,9.513000000000002,9.57,9.64
2020-02-11T00:00:00.000Z,9.84,0,9.731107692307692,9.509374999999999,9.592,9.616666666666667,9.84
2020-02-12T00:00:00.000Z,11.69,1,9.716492307692308,9.5125,9.65,9.852222222222222,11.69
2020-02-13T00:00:00.000Z,11.35,0,9.69726153846154,9.558125,9.677000000000001,10.073333333333332,11.35
2020-02-14T00:00:00.000Z,10.82,0,9.674953846153848,9.565000000000001,9.709999999999999,10.23111111111111,10.82
2020-02-18T00:00:00.000Z,10.5,0,9.646723076923077,9.579375,9.946000000000002,10.334444444444443,10.5
2020-02-19T00:00:00.000Z,10.07,0,9.626338461538463,9.6225,10.281,10.363333333333335,10.07
2020-02-20T00:00:00.000Z,10.03,0,9.602492307692307,9.809375,10.544,10.385555555555555,10.03
2020-02-21T00:00:00.000Z,9.99,0,9.581723076923078,10.069375,10.789,10.436666666666666,9.99
2020-02-24T00:00:00.000Z,9.74,0,9.58653846153846,10.24,10.901,10.447777777777778,9.74
2020-02-25T00:00:00.000Z,9.51,-1,9.679230769230768,10.376875000000002,10.745,10.41111111111111,9.51
2020-02-26T00:00:00.000Z,9.67,1,9.836153846153847,10.440625,10.44873,10.186666666666667,9.67
2020-02-27T00:00:00.000Z,9.31,-1,9.941538461538462,10.49375,10.181729999999998,9.96,9.31
2020-02-28T00:00:00.000Z,9.52,1,10.044615384615385,10.55170625,9.942730000000001,9.815555555555555,9.52
2020-03-02T00:00:00.000Z,9.27,0,10.11423076923077,10.53483125,9.78773,9.678888888888888,9.27
2020-03-03T00:00:00.000Z,8.98,-1,10.169230769230769,10.37483125,9.66073,9.557777777777778,8.98
2020-03-04T00:00:00.000Z,9.33,1,10.21528076923077,10.13233125,9.514,9.48,9.33
2020-03-05T00:00:00.000Z,8.88,0,10.217588461538462,9.94170625,9.448,9.356666666666666,8.88
2020-03-06T00:00:00.000Z,8.81,0,10.209896153846156,9.75483125,9.3451,9.253333333333334,8.81
2020-03-09T00:00:00.000Z,7.99,0,10.189511538461538,9.626706249999998,9.258780000000002,9.084444444444443,7.99
2020-03-10T00:00:00.000Z,7.78,0,10.173357692307691,9.49989375,9.15878,8.874444444444443,7.78
2020-03-11T00:00:00.000Z,7.06,0,10.15258846153846,9.3886125,9.03578,8.624444444444444,7.06
2020-03-12T00:00:00.000Z,5.81,-1,10.11681923076923,9.302362500000001,8.70578,8.212222222222223,5.81
2020-03-13T00:00:00.000Z,6.19,1,9.97878076923077,9.187987500000002,8.45868,7.870000000000001,6.19
2020-03-16T00:00:00.000Z,4.96,-1,9.796350000000002,8.950487500000001,8.078,7.423333333333334,4.96
2020-03-17T00:00:00.000Z,5.6,1,9.64058076923077,8.7486125,7.53395,7.008888888888889,5.6
2020-03-18T00:00:00.000Z,4.71,-1,9.478273076923077,8.4911125,6.98495,6.545555555555556,4.71
2020-03-19T00:00:00.000Z,5.61,1,9.272503846153846,8.10608125,6.5019599999999995,6.19,5.61
2020-03-20T00:00:00.000Z,5.49,-1,9.099426923076924,7.71289375,5.9809600000000005,5.912222222222223,5.49
2020-03-23T00:00:00.000Z,5.82,0,8.884530769230771,7.227475,5.57796,5.694444444444445,5.82
2020-03-24T00:00:00.000Z,7.43,1,8.622203846153848,6.762475000000001,5.34802,5.735555555555556,7.43
2020-03-25T00:00:00.000Z,7.18,0,8.340665384615386,6.329975,5.289020000000001,5.887777777777778,7.18
2020-03-26T00:00:00.000Z,7.11,0,8.008746153846154,6.00748125,5.353009999999999,5.989999999999999,7.11
2020-03-27T00:00:00.000Z,6.56,-1,7.6841307692307685,5.73185625,5.67301,6.167777777777777,6.56
2020-03-29T23:00:00.000Z,7.16,0,7.37066923076923,5.52435625,6.12501,6.341111111111112,7.16
2020-03-30T23:00:00.000Z,7.26,0,7.045288461538462,5.599387500000001,6.540000000000001,6.624444444444444,7.26
2020-03-31T23:00:00.000Z,7.3,0,6.780634615384615,5.792512500000001,6.75201,6.812222222222221,7.3
2020-04-01T23:00:00.000Z,7.51,1,6.506526923076924,6.031256249999999,7.02201,7.036666666666666,7.51
2020-04-02T23:00:00.000Z,7.38,-1,6.343450000000001,6.2137625,7.068010000000001,7.209999999999998,7.38
2020-04-05T23:00:00.000Z,7.49,1,6.251142307692309,6.426887499999999,6.993010000000001,7.216666666666665,7.49
2020-04-06T23:00:00.000Z,7.41,-1,6.212296153846155,6.674381250000001,7.018010000000001,7.242222222222221,7.41
2020-04-07T23:00:00.000Z,7.93,0,6.124223076923078,6.85750625,7.132,7.333333333333333,7.93
2020-04-08T23:00:00.000Z,7.97,0,6.100376923076924,7.07188125,7.2435,7.490000000000001,7.97
2020-04-12T23:00:00.000Z,8,0,6.164242307692309,7.125631250000001,7.3325000000000005,7.583333333333333,8
2020-04-13T23:00:00.000Z,8.02,1,6.254242307692309,7.125943750000001,7.452499999999999,7.667777777777778,8.02
2020-04-14T23:00:00.000Z,8,0,6.410776923076924,7.16969375,7.5649999999999995,7.745555555555555,8
2020-04-15T23:00:00.000Z,7.99,-1,6.566930769230769,7.2953125,7.688,7.7988888888888885,7.99
2020-04-16T23:00:00.000Z,8.33,0,6.74096923076923,7.41125,7.808000000000002,7.904444444444445,8.33
2020-04-19T23:00:00.000Z,8.48,1,6.927503846153846,7.513125,7.8805000000000005,8.014444444444443,8.48
2020-04-20T23:00:00.000Z,8.4,0,7.08635,7.6353124999999995,7.912999999999999,8.124444444444444,8.4
2020-04-21T23:00:00.000Z,8.38,-1,7.2615423076923085,7.708749999999998,7.9795,8.174444444444443,8.38
2020-04-22T23:00:00.000Z,8.46,0,7.341926923076925,7.783437499999999,8.0805,8.22888888888889,8.46
2020-04-23T23:00:00.000Z,8.93,0,7.388273076923078,7.871250000000001,8.131,8.332222222222223,8.93
2020-04-26T23:00:00.000Z,9.61,0,7.44308076923077,7.980625000000001,8.275500000000001,8.508888888888889,9.61
2020-04-27T23:00:00.000Z,9.82,0,7.532884615384616,8.059375,8.401000000000002,8.711111111111112,9.82
2020-04-28T23:00:00.000Z,10.18,0,7.6298076923076925,8.1528125,8.531000000000002,8.954444444444444,10.18
2020-04-29T23:00:00.000Z,10.33,1,7.731346153846155,8.229062500000001,8.727,9.176666666666668,10.33
2020-04-30T23:00:00.000Z,9.73,-1,7.825961538461537,8.323125000000001,8.997,9.315555555555555,9.73
2020-05-03T23:00:00.000Z,10,1,7.926730769230768,8.5096875,9.347000000000001,9.493333333333334,10
2020-05-04T23:00:00.000Z,9.98,-1,8.020961538461536,8.736875000000001,9.723,9.671111111111111,9.98
2020-05-05T23:00:00.000Z,10.4,0,8.125000000000002,9.0075,9.897639999999999,9.886666666666667,10.4
2020-05-06T23:00:00.000Z,11.52,0,8.26769230769231,9.255625,9.98963,10.174444444444445,11.52
2020-05-07T23:00:00.000Z,11.95,0,8.42,9.427275000000002,10.07263,10.434444444444445,11.95
2020-05-10T23:00:00.000Z,12.9,1,8.612115384615386,9.58101875,10.05463,10.776666666666667,12.9
2020-05-11T23:00:00.000Z,12.84,0,8.803653846153848,9.78164375,10.28163,11.072222222222225,12.84
2020-05-12T23:00:00.000Z,12.48,-1,8.928707692307693,9.95976875,10.72749,11.311111111111112,12.48
2020-05-13T23:00:00.000Z,12.83,1,9.078896153846154,10.22726875,11.2405,11.655555555555559,12.83
2020-05-14T23:00:00.000Z,12.59,-1,9.250626923076924,10.50883125,11.784499999999998,11.943333333333335,12.59
2020-05-17T23:00:00.000Z,13,1,9.410242307692307,10.764456249999999,12.256499999999999,12.27888888888889,13
2020-05-18T23:00:00.000Z,12.52,-1,9.65024230769231,11.070081250000001,12.4205,12.514444444444443,12.52
2020-05-19T23:00:00.000Z,13.28,0,9.927357692307693,11.434056250000001,12.514,12.71,13.28
2020-05-20T23:00:00.000Z,13.5,1,10.219280769230771,11.746562500000001,12.629000000000001,12.882222222222222,13.5
2020-05-21T23:00:00.000Z,13.47,-1,10.551973076923078,12.034687499999999,12.658000000000001,12.945555555555554,13.47
2020-05-25T23:00:00.000Z,13.82,0,10.843126923076925,12.3734375,12.7432,13.054444444444446,13.82
2020-05-26T23:00:00.000Z,14.27,1,11.070819230769233,12.555312500000001,12.96988,13.253333333333332,14.27
2020-05-27T23:00:00.000Z,13.71,-1,11.280050000000001,12.693874999999998,13.194879999999998,13.351111111111111,13.71
2020-05-28T23:00:00.000Z,13.95,1,11.48158846153846,12.827425000000002,13.361880000000003,13.502222222222223,13.95
2020-05-31T23:00:00.000Z,13.69,-1,11.680819230769231,12.916175000000003,13.55188,13.578888888888889,13.69
2020-06-01T23:00:00.000Z,14.04,1,11.937573076923078,13.0643,13.743680000000001,13.74777777777778,14.04
2020-06-02T23:00:00.000Z,13.9,0,12.21706923076923,13.262425,13.806000000000001,13.81666666666667,13.9
2020-06-03T23:00:00.000Z,13.61,-1,12.480915384615384,13.462424999999996,13.880999999999997,13.828888888888889,13.61
2020-06-04T23:00:00.000Z,13.9,1,12.753607692307694,13.56305,13.886,13.876666666666667,13.9
