time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,10.17,0,10.17,10.17,10.17,10.17,10.17
2020-01-03T00:00:00.000Z,10.168,-1,10.168,10.168,10.168,10.168,10.168
2020-01-06T00:00:00.000Z,10.17,1,10.17,10.17,10.17,10.17,10.17
2020-01-07T00:00:00.000Z,10.17,0,10.17,10.17,10.17,10.17,10.17
2020-01-08T00:00:00.000Z,10.16,-1,10.16,10.16,10.16,10.16,10.16
2020-01-09T00:00:00.000Z,10.17,0,10.17,10.17,10.17,10.17,10.17
2020-01-10T00:00:00.000Z,10.17,0,10.17,10.17,10.17,10.17,10.17
2020-01-13T00:00:00.000Z,10.17,0,10.17,10.17,10.1646,10.17,10.17
2020-01-14T00:00:00.000Z,10.17,0,10.17,10.17,10.1646,10.168666666666669,10.17
2020-01-15T00:00:00.000Z,10.19,0,10.19,10.19,10.166,10.17088888888889,10.19
2020-01-16T00:00:00.000Z,10.19,0,10.19,10.19,10.171000000000001,10.173333333333334,10.19
2020-01-17T00:00:00.000Z,10.19,0,10.19,10.19,10.171000000000001,10.175555555555555,10.19
2020-01-21T00:00:00.000Z,10.23,1,10.23,10.167250000000001,10.175,10.182222222222222,10.23
2020-01-22T00:00:00.000Z,10.21,0,10.21,10.167250000000001,10.172999999999998,10.187777777777777,10.21
2020-01-23T00:00:00.000Z,10.21,0,10.21,10.17,10.178,10.19222222222222,10.21
2020-01-24T00:00:00.000Z,10.19,0,10.19,10.171875,10.190999999999999,10.194444444444445,10.19
2020-01-27T00:00:00.000Z,10.18,-1,10.18,10.175625,10.202,10.195555555555554,10.18
2020-01-28T00:00:00.000Z,10.18,0,10.18,10.18375,10.208,10.196666666666667,10.18
2020-01-29T00:00:00.000Z,10.2,1,10.2,10.190624999999999,10.216999999999999,10.19777777777778,10.2
2020-01-30T00:00:00.000Z,10.18,-1,10.18,10.19625,10.213,10.196666666666667,10.18
2020-01-31T00:00:00.000Z,10.18,0,10.176384615384617,10.200625,10.202,10.195555555555558,10.18
2020-02-03T00:00:00.000Z,10.22,1,10.180615384615386,10.201875000000001,10.197,10.194444444444445,10.22
2020-02-04T00:00:00.000Z,10.22,0,10.184615384615382,10.200624999999999,10.193000000000001,10.195555555555554,10.22
2020-02-05T00:00:00.000Z,10.2,-1,10.18923076923077,10.205625,10.187999999999999,10.194444444444445,10.2
2020-02-06T00:00:00.000Z,10.2,0,10.19,10.205625,10.196,10.195555555555556,10.2
2020-02-07T00:00:00.000Z,10.2,0,10.19076923076923,10.19875,10.200999999999999,10.197777777777778,10.2
2020-02-10T00:00:00.000Z,10.2,0,10.193076923076923,10.198125000000001,10.200999999999999,10.200000000000001,10.2
2020-02-11T00:00:00.000Z,10.23,1,10.195,10.196250000000001,10.200999999999999,10.203333333333335,10.23
2020-02-12T00:00:00.000Z,10.22,0,10.195769230769232,10.195625,10.205000000000002,10.207777777777778,10.22
2020-02-13T00:00:00.000Z,10.2,-1,10.199615384615386,10.198125,10.200999999999999,10.21,10.2
2020-02-14T00:00:00.000Z,10.22,1,10.200769230769232,10.200625,10.200999999999999,10.21,10.22
2020-02-18T00:00:00.000Z,10.2,0,10.203846153846154,10.200625,10.205,10.207777777777778,10.2
2020-02-19T00:00:00.000Z,10.19,-1,10.203846153846152,10.20125,10.206,10.206666666666667,10.19
2020-02-20T00:00:00.000Z,10.19,0,10.201153846153847,10.20625,10.209999999999999,10.205555555555556,10.19
