timestamp,open,high,low,close,volume
2020-12-24,125.9400,129.7000,122.7201,123.3900,12720588
2020-12-23,120.0500,132.0000,115.0000,130.3400,41905043
2020-12-22,139.0000,141.4000,123.0000,125.8800,36126942
2020-12-21,140.8400,147.2600,137.7900,138.3000,23921047
2020-12-18,141.5100,145.0000,135.0600,140.2300,33157833
2020-12-17,137.9200,146.9700,137.3000,144.0000,32404457
2020-12-16,137.7500,141.3340,134.3100,137.0300,28476275
2020-12-15,157.0000,157.2800,142.4600,147.2200,36451258
2020-12-14,163.4000,163.7611,152.5606,155.0700,22467742
2020-12-11,159.7000,163.7500,155.8900,156.9300,22069857
2020-12-10,151.1300,159.5000,148.0101,155.6900,22059969
2020-12-09,170.2000,170.8000,147.2000,156.5900,40951695
2020-12-08,165.7500,170.5100,164.3000,169.8600,27738717
2020-12-07,155.0300,163.9800,152.9700,159.5200,31409838
2020-12-04,157.5900,157.8200,148.5100,152.5200,27704832
2020-12-03,143.5000,159.1100,143.0101,157.2600,38656507
2020-12-02,138.6300,149.7999,128.1000,143.0000,51217334
2020-12-01,177.6600,178.5000,130.3300,141.0100,124159727
2020-11-30,144.0000,153.8699,141.0500,152.7400,73203064
2020-11-27,115.1200,130.0600,114.8600,127.0300,43438495
2020-11-25,99.0300,109.2900,98.6500,109.1800,25850691
2020-11-24,98.4000,99.8900,93.5400,98.5600,12419962
2020-11-23,100.7700,101.7700,98.6200,101.0300,16359624
2020-11-20,95.0000,98.4300,94.8200,97.6100,15306303
2020-11-19,90.0000,94.6500,89.5114,92.7700,16002015
2020-11-18,93.8700,94.0000,88.6103,88.8900,21823450
2020-11-17,97.2300,97.8000,91.6000,93.1500,26171963
2020-11-16,100.3100,103.2000,93.3000,97.9500,70853055
2020-11-13,86.6200,90.5300,85.2200,89.3900,14176721
2020-11-12,85.1800,87.9300,83.8300,87.8100,21750394
2020-11-11,77.0500,83.9800,76.1300,82.4400,18576496
2020-11-10,80.0000,80.3800,73.5200,76.0500,10499395
2020-11-09,77.7500,80.2500,75.4200,77.7400,20266813
2020-11-06,71.4200,74.1600,70.8700,72.4500,5841047
2020-11-05,71.0900,71.5900,70.1600,71.4800,4449850
2020-11-04,68.9700,71.5500,68.9188,69.8100,5442067
2020-11-03,66.7500,69.2500,66.5900,69.0800,4366928
2020-11-02,68.0200,68.6000,66.5500,67.1100,4650268
2020-10-30,70.8000,71.4900,66.8500,67.4700,7085797
2020-10-29,68.3500,74.5390,66.2300,71.2800,13776433
2020-10-28,68.9500,69.4700,65.4899,65.7400,6043991
2020-10-27,70.4500,71.3500,68.8100,70.6700,3812879
2020-10-26,70.3600,71.3200,68.7000,70.2400,3872799
2020-10-23,72.3000,72.3997,68.8000,70.5300,3735087
2020-10-22,68.5035,72.5300,68.4000,70.8400,5212065
2020-10-21,71.5700,71.5784,68.0600,68.3700,4614813
2020-10-20,72.0700,73.1000,70.6500,71.3100,5441299
2020-10-19,73.9700,74.0900,70.5000,70.9600,6931283
2020-10-16,76.0600,76.9300,73.6650,73.9400,4693584
2020-10-15,75.4800,76.4900,73.7101,75.5800,5014595
2020-10-14,80.0100,80.0100,76.3252,76.5600,6643833
