timestamp,open,high,low,close,volume
2020-12-29T20:45:00.000Z,54.16,54.195,54.15,54.19,7203
2020-12-29T20:44:00.000Z,54.165,54.17,54.16,54.165,2513
2020-12-29T20:43:00.000Z,54.165,54.165,54.15,54.16,2867
2020-12-29T20:42:00.000Z,54.17,54.175,54.16,54.165,3122
2020-12-29T20:41:00.000Z,54.155,54.175,54.155,54.175,5321
2020-12-29T20:40:00.000Z,54.155,54.17,54.15,54.155,6942
2020-12-29T20:39:00.000Z,54.155,54.16,54.155,54.155,2050
2020-12-29T20:38:00.000Z,54.17,54.175,54.15,54.155,4407
2020-12-29T20:37:00.000Z,54.155,54.175,54.155,54.175,3152
2020-12-29T20:36:00.000Z,54.15,54.16,54.145,54.155,4318
2020-12-29T20:35:00.000Z,54.155,54.16,54.15,54.16,2326
2020-12-29T20:34:00.000Z,54.125,54.15,54.12,54.145,4342
2020-12-29T20:33:00.000Z,54.135,54.135,54.125,54.125,5035
2020-12-29T20:32:00.000Z,54.14,54.14,54.135,54.135,2652
2020-12-29T20:31:00.000Z,54.155,54.155,54.145,54.145,7783
2020-12-29T20:30:00.000Z,54.155,54.155,54.15,54.15,3427
2020-12-29T20:29:00.000Z,54.17,54.17,54.15,54.15,3610
2020-12-29T20:28:00.000Z,54.135,54.165,54.135,54.16,3408
2020-12-29T20:27:00.000Z,54.15,54.15,54.135,54.135,1588
2020-12-29T20:26:00.000Z,54.145,54.15,54.14,54.145,1681
2020-12-29T20:25:00.000Z,54.135,54.15,54.13,54.15,2326
2020-12-29T20:24:00.000Z,54.145,54.145,54.13,54.135,4946
2020-12-29T20:23:00.000Z,54.12,54.14,54.115,54.135,1360
2020-12-29T20:22:00.000Z,54.11,54.12,54.11,54.115,3025
2020-12-29T20:21:00.000Z,54.115,54.125,54.115,54.125,1659
2020-12-29T20:20:00.000Z,54.12,54.12,54.115,54.12,955
2020-12-29T20:19:00.000Z,54.09,54.11,54.09,54.105,2092
2020-12-29T20:18:00.000Z,54.105,54.11,54.085,54.09,2764
2020-12-29T20:17:00.000Z,54.065,54.09,54.065,54.09,3706
2020-12-29T20:16:00.000Z,54.065,54.07,54.055,54.07,5303
2020-12-29T20:15:00.000Z,54.065,54.07,54.06,54.07,1932
2020-12-29T20:14:00.000Z,54.065,54.065,54.065,54.065,941
2020-12-29T20:13:00.000Z,54.06,54.06,54.055,54.055,1177
2020-12-29T20:12:00.000Z,54.065,54.07,54.06,54.06,1312
2020-12-29T20:11:00.000Z,54.08,54.08,54.06,54.07,1942
2020-12-29T20:10:00.000Z,54.035,54.06,54.035,54.06,3524
2020-12-29T20:09:00.000Z,54.035,54.05,54.035,54.045,2148
2020-12-29T20:08:00.000Z,54.035,54.05,54.03,54.04,2622
2020-12-29T20:07:00.000Z,54.04,54.04,54.03,54.03,934
2020-12-29T20:06:00.000Z,54.05,54.05,54.03,54.035,1428
2020-12-29T20:05:00.000Z,54.05,54.055,54.05,54.05,1096
2020-12-29T20:04:00.000Z,54.06,54.06,54.06,54.06,201
2020-12-29T20:03:00.000Z,54.06,54.06,54.06,54.06,305
2020-12-29T20:02:00.000Z,54.06,54.065,54.06,54.065,543
2020-12-29T20:01:00.000Z,54.04,54.06,54.035,54.06,1643
2020-12-29T20:00:00.000Z,54.035,54.04,54.035,54.04,3848
2020-12-29T19:59:00.000Z,54.04,54.04,54.04,54.04,341
2020-12-29T19:58:00.000Z,54.06,54.06,54.05,54.05,1977
2020-12-29T19:57:00.000Z,54.05,54.05,54.05,54.05,201
2020-12-29T19:56:00.000Z,54.055,54.055,54.055,54.055,400
2020-12-29T19:55:00.000Z,54.05,54.05,54.04,54.05,1123
2020-12-29T19:54:00.000Z,54.06,54.06,54.055,54.055,501
2020-12-29T19:53:00.000Z,54.09,54.09,54.085,54.085,764
2020-12-29T19:52:00.000Z,54.11,54.14,54.1,54.105,2264
2020-12-29T19:51:00.000Z,54.07,54.11,54.065,54.11,2510
2020-12-29T19:50:00.000Z,54.04,54.08,54.035,54.06,2314
2020-12-29T19:49:00.000Z,54.04,54.05,54.03,54.035,2384
2020-12-29T19:48:00.000Z,54.025,54.045,54.025,54.045,3817
2020-12-29T19:47:00.000Z,54.03,54.04,54.03,54.035,932
2020-12-29T19:46:00.000Z,54.035,54.035,54.03,54.03,908
2020-12-29T19:45:00.000Z,54.045,54.045,54.045,54.045,339
2020-12-29T19:44:00.000Z,54.05,54.055,54.045,54.055,1687
2020-12-29T19:43:00.000Z,54.06,54.06,54.045,54.045,414
2020-12-29T19:42:00.000Z,54.055,54.06,54.055,54.06,722
2020-12-29T19:41:00.000Z,54.045,54.07,54.045,54.06,1387
2020-12-29T19:40:00.000Z,54.03,54.065,54.025,54.05,7786
2020-12-29T19:39:00.000Z,54.06,54.06,54.045,54.045,1235
2020-12-29T19:38:00.000Z,54.085,54.085,54.07,54.07,344
2020-12-29T19:37:00.000Z,54.105,54.12,54.09,54.09,1648
2020-12-29T19:36:00.000Z,54.09,54.09,54.085,54.09,1305
2020-12-29T19:35:00.000Z,54.085,54.09,54.08,54.09,3257
2020-12-29T19:34:00.000Z,54.08,54.08,54.08,54.08,100
2020-12-29T19:33:00.000Z,54.09,54.09,54.075,54.075,1300
2020-12-29T19:32:00.000Z,54.075,54.08,54.07,54.075,1233
2020-12-29T19:31:00.000Z,54.075,54.085,54.065,54.085,1107
2020-12-29T19:30:00.000Z,54.08,54.08,54.075,54.08,904
2020-12-29T19:29:00.000Z,54.075,54.09,54.07,54.075,1535
2020-12-29T19:28:00.000Z,54.095,54.095,54.07,54.08,1097
2020-12-29T19:27:00.000Z,54.065,54.085,54.065,54.085,974
2020-12-29T19:26:00.000Z,54.07,54.07,54.05,54.07,1202
2020-12-29T19:25:00.000Z,54.09,54.09,54.075,54.075,815
2020-12-29T19:24:00.000Z,54.11,54.11,54.095,54.1,1104
2020-12-29T19:23:00.000Z,54.07,54.11,54.065,54.11,1888
2020-12-29T19:22:00.000Z,54.075,54.075,54.065,54.065,705
2020-12-29T19:21:00.000Z,54.06,54.075,54.06,54.075,661
2020-12-29T19:20:00.000Z,54.045,54.06,54.045,54.06,2112
2020-12-29T19:19:00.000Z,54.06,54.07,54.06,54.07,307
2020-12-29T19:18:00.000Z,54.035,54.045,54.035,54.045,1588
2020-12-29T19:17:00.000Z,54.035,54.035,54.035,54.035,108
2020-12-29T19:16:00.000Z,54.07,54.07,54.03,54.04,1285
2020-12-29T19:15:00.000Z,54.055,54.08,54.055,54.08,2258
2020-12-29T19:14:00.000Z,54.05,54.06,54.05,54.06,1013
2020-12-29T19:13:00.000Z,54.07,54.07,54.07,54.07,120
2020-12-29T19:12:00.000Z,54.075,54.08,54.075,54.08,1361
2020-12-29T19:11:00.000Z,54.09,54.09,54.085,54.09,715
2020-12-29T19:10:00.000Z,54.095,54.095,54.095,54.095,224
2020-12-29T19:09:00.000Z,54.11,54.11,54.09,54.1,1552
2020-12-29T19:08:00.000Z,54.11,54.11,54.105,54.105,725
2020-12-29T19:07:00.000Z,54.12,54.12,54.105,54.105,899
2020-12-29T19:06:00.000Z,54.13,54.13,54.13,54.13,121
