timestamp,open,high,low,close,volume
2020-12-29T20:45:00.000Z,28.65,28.67,28.65,28.66,1360
2020-12-29T20:44:00.000Z,28.705,28.705,28.62,28.64,1119
2020-12-29T20:43:00.000Z,28.69,28.705,28.69,28.705,371
2020-12-29T20:42:00.000Z,28.69,28.7,28.68,28.7,1481
2020-12-29T20:40:00.000Z,28.68,28.7,28.66,28.7,900
2020-12-29T20:39:00.000Z,28.7,28.705,28.695,28.695,581
2020-12-29T20:38:00.000Z,28.74,28.74,28.725,28.73,708
2020-12-29T20:37:00.000Z,28.725,28.725,28.725,28.725,234
2020-12-29T20:36:00.000Z,28.75,28.75,28.73,28.73,1795
2020-12-29T20:35:00.000Z,28.73,28.73,28.721,28.73,416
2020-12-29T20:34:00.000Z,28.731,28.731,28.731,28.731,228
2020-12-29T20:33:00.000Z,28.72,28.72,28.72,28.72,528
2020-12-29T20:32:00.000Z,28.74,28.75,28.7,28.7,401
2020-12-29T20:31:00.000Z,28.731,28.731,28.731,28.731,201
2020-12-29T20:30:00.000Z,28.761,28.78,28.761,28.761,700
2020-12-29T20:29:00.000Z,28.751,28.751,28.751,28.751,300
2020-12-29T20:26:00.000Z,28.77,28.77,28.77,28.77,893
2020-12-29T20:24:00.000Z,28.75,28.81,28.75,28.81,649
2020-12-29T20:23:00.000Z,28.77,28.79,28.77,28.79,410
2020-12-29T20:22:00.000Z,28.73,28.73,28.66,28.66,315
2020-12-29T20:21:00.000Z,28.81,28.81,28.76,28.76,470
2020-12-29T20:20:00.000Z,28.83,28.83,28.81,28.81,300
2020-12-29T20:19:00.000Z,28.77,28.8,28.77,28.8,819
2020-12-29T20:17:00.000Z,28.77,28.82,28.77,28.8,1002
2020-12-29T20:16:00.000Z,28.73,28.73,28.73,28.73,497
2020-12-29T20:15:00.000Z,28.68,28.75,28.68,28.75,724
2020-12-29T20:14:00.000Z,28.645,28.65,28.61,28.63,500
2020-12-29T20:12:00.000Z,28.65,28.65,28.635,28.635,695
2020-12-29T20:11:00.000Z,28.63,28.63,28.605,28.63,771
2020-12-29T20:10:00.000Z,28.6,28.6,28.6,28.6,100
2020-12-29T20:09:00.000Z,28.58,28.61,28.58,28.61,685
2020-12-29T20:08:00.000Z,28.59,28.59,28.59,28.59,199
2020-12-29T20:07:00.000Z,28.57,28.58,28.55,28.58,1306
2020-12-29T20:06:00.000Z,28.59,28.61,28.59,28.61,727
2020-12-29T20:05:00.000Z,28.56,28.64,28.56,28.64,550
2020-12-29T20:04:00.000Z,28.49,28.49,28.49,28.49,209
