timestamp,open,high,low,close,volume
2020-12-24,175.9800,176.5100,174.6700,175.1900,1941216
2020-12-23,172.0100,176.3300,171.8850,174.9100,4752973
2020-12-22,172.4000,173.1100,171.4550,172.3500,3104018
2020-12-21,169.6300,173.0600,168.9400,171.7600,4077382
2020-12-18,171.1800,172.1800,168.9700,170.4200,6715840
2020-12-17,172.0000,172.2800,170.2900,171.2400,3495251
2020-12-16,172.0100,172.9867,170.7100,171.6900,2193655
2020-12-15,170.6500,172.7800,170.6500,171.4100,3490127
2020-12-14,172.9600,172.9600,170.1700,170.9900,4016391
2020-12-11,171.5000,172.7500,171.0700,171.7100,2676541
2020-12-10,173.5900,174.2400,172.0700,172.4000,2643724
2020-12-09,173.3500,174.9200,172.4100,174.0700,2853776
2020-12-08,172.5000,173.7800,171.7400,172.7200,2682233
2020-12-07,174.2700,174.9500,171.4100,172.9100,3430836
2020-12-04,174.3800,175.1600,173.2300,175.0300,2935688
2020-12-03,176.4700,176.4700,173.7800,174.9200,4214583
2020-12-02,178.0200,178.2100,175.4700,176.4100,3109258
2020-12-01,179.8100,181.1700,177.1000,179.0500,4909317
2020-11-30,178.2500,180.0700,176.2400,179.5300,8010031
2020-11-27,180.8100,181.1100,178.9500,179.7700,2371901
2020-11-25,177.7300,180.4800,177.3500,179.8200,3780713
2020-11-24,179.7600,179.8399,177.1000,177.8600,4610697
2020-11-23,174.2500,179.0156,173.5900,177.5600,5760551
2020-11-20,172.2200,174.4100,171.4500,172.3100,6657666
2020-11-19,168.7100,173.4400,167.9000,171.3700,6834937
2020-11-18,165.9400,172.1217,164.5500,166.8500,13092322
2020-11-17,164.0000,164.7100,160.5100,163.0400,6299877
2020-11-16,165.0000,165.9900,163.3500,165.1800,5035611
2020-11-13,160.9900,163.4499,160.6000,162.8800,2769730
2020-11-12,159.6700,160.9900,158.6400,159.5300,2709061
2020-11-11,159.4500,162.5692,158.7500,159.6900,3336512
2020-11-10,157.0400,159.0600,156.5600,158.0700,3577873
2020-11-09,163.1500,163.1600,154.7500,154.9100,5092826
2020-11-06,158.6500,161.9000,158.5265,161.5000,3498036
2020-11-05,159.7400,159.8700,156.5400,158.6300,3114899
2020-11-04,157.2200,159.4900,155.2500,156.6200,3156872
2020-11-03,156.3200,158.7100,155.4330,156.7300,2545379
2020-11-02,154.0000,155.1200,152.8001,154.3900,2674299
2020-10-30,153.3200,154.1400,150.8000,152.2200,3694809
2020-10-29,155.2400,156.0899,153.3730,154.2500,2157971
2020-10-28,154.9100,157.2700,154.1100,155.2100,2656149
2020-10-27,158.0700,158.8800,156.6800,157.0300,2406066
2020-10-26,158.8400,159.3900,156.3035,157.9700,2310577
2020-10-23,160.3900,160.3900,158.8100,160.2300,1817012
2020-10-22,163.0700,163.3800,159.3400,159.6000,3649395
2020-10-21,165.7500,166.1957,162.9500,163.2900,3033868
2020-10-20,164.9500,167.4200,163.8160,164.8700,2698956
