timestamp,open,high,low,close,volume
2020-12-29T19:57:00.000Z,132.1,132.16,132.1,132.16,255
2020-12-29T19:56:00.000Z,132.045,132.045,132.045,132.045,600
2020-12-29T19:55:00.000Z,132.1,132.1,132.1,132.1,117
2020-12-29T19:54:00.000Z,132.18,132.18,132.01,132.03,853
2020-12-29T19:52:00.000Z,132.1,132.19,132.06,132.19,628
2020-12-29T19:51:00.000Z,132.05,132.05,132.05,132.05,100
2020-12-29T19:50:00.000Z,132.04,132.04,132.04,132.04,188
2020-12-29T19:49:00.000Z,132,132.01,131.96,131.96,450
2020-12-29T19:39:00.000Z,132.02,132.18,132.02,132.17,419
2020-12-29T19:34:00.000Z,131.96,131.96,131.96,131.96,145
2020-12-29T19:32:00.000Z,131.92,131.92,131.92,131.92,142
2020-12-29T19:30:00.000Z,131.97,131.97,131.915,131.915,520
2020-12-29T19:25:00.000Z,131.86,131.86,131.86,131.86,100
2020-12-29T19:24:00.000Z,131.82,131.82,131.82,131.82,241
2020-12-29T19:21:00.000Z,131.76,131.76,131.74,131.74,709
2020-12-29T19:20:00.000Z,132.04,132.04,131.97,131.97,416
2020-12-29T19:17:00.000Z,132.03,132.03,132.03,132.03,453
2020-12-29T19:15:00.000Z,132.19,132.19,132.19,132.19,215
2020-12-29T19:14:00.000Z,132.195,132.195,132.195,132.195,205
2020-12-29T19:12:00.000Z,132.2,132.2,132.14,132.14,300
2020-12-29T19:10:00.000Z,132.14,132.14,132.14,132.14,202
2020-12-29T19:05:00.000Z,132.29,132.29,132.29,132.29,100
2020-12-29T19:03:00.000Z,131.675,131.74,131.675,131.74,300
2020-12-29T19:02:00.000Z,131.74,131.74,131.74,131.74,387
2020-12-29T18:57:00.000Z,131.67,131.67,131.67,131.67,113
2020-12-29T18:56:00.000Z,131.45,131.45,131.45,131.45,265
2020-12-29T18:45:00.000Z,131.38,131.41,131.38,131.41,268
2020-12-29T18:42:00.000Z,131.31,131.31,131.31,131.31,106
2020-12-29T18:41:00.000Z,131.22,131.22,131.22,131.22,225
