timestamp,open,high,low,close,volume
2020-12-29T20:45:00.000Z,16.26,16.26,16.22,16.22,535
2020-12-29T20:44:00.000Z,16.275,16.275,16.275,16.275,197
2020-12-29T20:42:00.000Z,16.26,16.275,16.26,16.275,200
2020-12-29T20:41:00.000Z,16.27,16.27,16.255,16.255,961
2020-12-29T20:40:00.000Z,16.325,16.325,16.31,16.31,1801
2020-12-29T20:39:00.000Z,16.305,16.305,16.305,16.305,100
2020-12-29T20:37:00.000Z,16.3,16.3,16.28,16.29,700
2020-12-29T20:36:00.000Z,16.285,16.285,16.285,16.285,262
2020-12-29T20:35:00.000Z,16.295,16.295,16.28,16.285,1994
2020-12-29T20:34:00.000Z,16.285,16.305,16.285,16.305,2109
2020-12-29T20:33:00.000Z,16.32,16.32,16.32,16.32,205
2020-12-29T20:32:00.000Z,16.27,16.3,16.27,16.3,1278
2020-12-29T20:31:00.000Z,16.265,16.265,16.265,16.265,3255
2020-12-29T20:30:00.000Z,16.31,16.31,16.285,16.285,802
2020-12-29T20:29:00.000Z,16.335,16.335,16.335,16.335,273
2020-12-29T20:28:00.000Z,16.37,16.37,16.37,16.37,850
2020-12-29T20:27:00.000Z,16.36,16.36,16.35,16.35,200
2020-12-29T20:26:00.000Z,16.37,16.38,16.36,16.36,815
2020-12-29T20:24:00.000Z,16.33,16.33,16.33,16.33,100
2020-12-29T20:23:00.000Z,16.25,16.27,16.25,16.27,500
2020-12-29T20:21:00.000Z,16.28,16.28,16.28,16.28,100
2020-12-29T20:20:00.000Z,16.26,16.26,16.26,16.26,617
2020-12-29T20:19:00.000Z,16.285,16.295,16.23,16.25,8008
2020-12-29T20:18:00.000Z,16.27,16.285,16.27,16.285,1020
2020-12-29T20:17:00.000Z,16.17,16.27,16.15,16.26,1480
2020-12-29T20:16:00.000Z,16.11,16.14,16.11,16.14,200
2020-12-29T20:15:00.000Z,16.105,16.11,16.105,16.11,1007
2020-12-29T20:14:00.000Z,16.105,16.105,16.1,16.105,1293
2020-12-29T20:13:00.000Z,16.105,16.105,16.105,16.105,200
2020-12-29T20:12:00.000Z,16.07,16.085,16.07,16.085,2838
2020-12-29T20:11:00.000Z,16.085,16.085,16.085,16.085,2396
2020-12-29T20:10:00.000Z,16.08,16.085,16.08,16.085,771
2020-12-29T20:09:00.000Z,16.04,16.04,16.04,16.04,299
2020-12-29T20:08:00.000Z,16.035,16.035,16.035,16.035,553
2020-12-29T20:06:00.000Z,16.03,16.04,16.03,16.035,891
2020-12-29T20:05:00.000Z,16.04,16.04,16.02,16.03,1250
2020-12-29T20:04:00.000Z,16.015,16.02,16.015,16.02,793
2020-12-29T20:03:00.000Z,16.03,16.035,16.03,16.035,1629
2020-12-29T20:01:00.000Z,16.01,16.01,16.01,16.01,300
2020-12-29T19:59:00.000Z,16.03,16.03,16.03,16.03,103
2020-12-29T19:58:00.000Z,16.02,16.03,16.02,16.03,200
2020-12-29T19:57:00.000Z,16.06,16.06,16.01,16.01,300
2020-12-29T19:56:00.000Z,16.03,16.03,16.02,16.02,456
2020-12-29T19:54:00.000Z,16.06,16.09,16.06,16.09,1103
2020-12-29T19:53:00.000Z,16.01,16.05,16.01,16.05,1645
2020-12-29T19:52:00.000Z,16.03,16.03,16.03,16.03,200
2020-12-29T19:51:00.000Z,16.05,16.05,16.05,16.05,200
2020-12-29T19:50:00.000Z,16.06,16.06,16.06,16.06,100
2020-12-29T19:48:00.000Z,16.03,16.03,16.03,16.03,395
2020-12-29T19:47:00.000Z,16.04,16.04,16.04,16.04,160
2020-12-29T19:45:00.000Z,16.07,16.07,16.07,16.07,100
2020-12-29T19:41:00.000Z,16.095,16.095,16.095,16.095,605
2020-12-29T19:40:00.000Z,16.06,16.06,16.06,16.06,100
2020-12-29T19:39:00.000Z,16.01,16.02,15.98,16.02,400
2020-12-29T19:36:00.000Z,16.03,16.04,16.03,16.04,300
2020-12-29T19:35:00.000Z,16.03,16.03,16.03,16.03,362
2020-12-29T19:34:00.000Z,16.03,16.06,16.03,16.03,975
2020-12-29T19:33:00.000Z,16.03,16.03,16.03,16.03,100
2020-12-29T19:29:00.000Z,16.03,16.03,15.99,15.99,813
2020-12-29T19:27:00.000Z,16.05,16.05,16.03,16.03,400
2020-12-29T19:26:00.000Z,16.01,16.03,16.01,16.03,300
2020-12-29T19:25:00.000Z,16.03,16.05,16.02,16.02,500
2020-12-29T19:24:00.000Z,16.01,16.01,15.94,15.95,734
2020-12-29T19:23:00.000Z,16.05,16.06,16.05,16.05,466
2020-12-29T19:21:00.000Z,16.05,16.05,16.05,16.05,100
2020-12-29T19:20:00.000Z,16.05,16.05,16.05,16.05,365
2020-12-29T19:18:00.000Z,16.05,16.08,16.05,16.08,568
2020-12-29T19:17:00.000Z,16.04,16.05,16.04,16.05,200
2020-12-29T19:16:00.000Z,16.015,16.03,16.005,16.03,1059
2020-12-29T19:15:00.000Z,16.035,16.04,16.02,16.02,404
2020-12-29T19:14:00.000Z,15.98,15.99,15.98,15.99,871
2020-12-29T19:13:00.000Z,15.96,15.97,15.96,15.97,300
2020-12-29T19:12:00.000Z,15.96,15.99,15.95,15.955,2566
2020-12-29T19:11:00.000Z,16,16.005,16,16,926
2020-12-29T19:10:00.000Z,16.01,16.03,16.005,16.025,3446
2020-12-29T19:09:00.000Z,16.08,16.08,16.055,16.055,1031
2020-12-29T19:07:00.000Z,16.125,16.125,16.12,16.12,800
2020-12-29T19:06:00.000Z,16.125,16.125,16.125,16.125,946
2020-12-29T19:05:00.000Z,16.1,16.11,16.1,16.11,300
2020-12-29T19:04:00.000Z,16.08,16.08,16.08,16.08,101
2020-12-29T19:03:00.000Z,16.07,16.07,16.07,16.07,100
2020-12-29T19:02:00.000Z,16.08,16.08,16.07,16.07,400
2020-12-29T19:01:00.000Z,16.16,16.16,16.08,16.08,475
2020-12-29T19:00:00.000Z,16.16,16.16,16.16,16.16,100
2020-12-29T18:56:00.000Z,16.2,16.205,16.2,16.205,2349
2020-12-29T18:55:00.000Z,16.17,16.17,16.17,16.17,476
2020-12-29T18:54:00.000Z,16.16,16.16,16.16,16.16,568
2020-12-29T18:53:00.000Z,16.16,16.16,16.16,16.16,697
2020-12-29T18:52:00.000Z,16.16,16.19,16.16,16.17,1585
2020-12-29T18:51:00.000Z,16.155,16.155,16.155,16.155,200
2020-12-29T18:50:00.000Z,16.155,16.155,16.155,16.155,100
2020-12-29T18:48:00.000Z,16.155,16.155,16.155,16.155,600
2020-12-29T18:45:00.000Z,16.17,16.19,16.16,16.19,1828
2020-12-29T18:44:00.000Z,16.215,16.22,16.215,16.22,2200
2020-12-29T18:43:00.000Z,16.215,16.215,16.215,16.215,664
2020-12-29T18:42:00.000Z,16.27,16.27,16.18,16.18,1200
2020-12-29T18:35:00.000Z,16.19,16.19,16.19,16.19,200
2020-12-29T18:33:00.000Z,16.19,16.19,16.19,16.19,100
2020-12-29T18:31:00.000Z,16.28,16.31,16.195,16.195,939
2020-12-29T18:25:00.000Z,16.205,16.205,16.205,16.205,100
