timestamp,open,high,low,close,volume
2020-12-29T20:45:00.000Z,90.685,90.7,90.66,90.68,2694
2020-12-29T20:44:00.000Z,90.64,90.67,90.63,90.64,2467
2020-12-29T20:43:00.000Z,90.62,90.64,90.62,90.62,2979
2020-12-29T20:42:00.000Z,90.71,90.71,90.64,90.66,5150
2020-12-29T20:41:00.000Z,90.73,90.75,90.71,90.715,3610
2020-12-29T20:40:00.000Z,90.79,90.79,90.7,90.71,4891
2020-12-29T20:39:00.000Z,90.75,90.8,90.73,90.79,6596
2020-12-29T20:38:00.000Z,90.74,90.74,90.7,90.7,7184
2020-12-29T20:37:00.000Z,90.705,90.73,90.7,90.72,1799
2020-12-29T20:36:00.000Z,90.6,90.695,90.6,90.68,3342
2020-12-29T20:35:00.000Z,90.6,90.625,90.59,90.59,3622
2020-12-29T20:34:00.000Z,90.58,90.62,90.57,90.6,3828
2020-12-29T20:33:00.000Z,90.52,90.58,90.52,90.58,4012
2020-12-29T20:32:00.000Z,90.485,90.52,90.47,90.52,2426
2020-12-29T20:31:00.000Z,90.51,90.51,90.47,90.48,1405
2020-12-29T20:30:00.000Z,90.56,90.58,90.48,90.48,2874
2020-12-29T20:29:00.000Z,90.56,90.58,90.555,90.57,2399
2020-12-29T20:28:00.000Z,90.51,90.515,90.51,90.51,1686
2020-12-29T20:27:00.000Z,90.54,90.55,90.51,90.51,1359
2020-12-29T20:26:00.000Z,90.47,90.54,90.47,90.52,3364
2020-12-29T20:25:00.000Z,90.495,90.5,90.46,90.47,3291
2020-12-29T20:24:00.000Z,90.475,90.485,90.47,90.485,1893
2020-12-29T20:23:00.000Z,90.47,90.475,90.44,90.475,986
2020-12-29T20:22:00.000Z,90.45,90.48,90.45,90.47,1584
2020-12-29T20:21:00.000Z,90.43,90.45,90.43,90.45,2047
2020-12-29T20:20:00.000Z,90.39,90.43,90.39,90.43,1813
2020-12-29T20:19:00.000Z,90.41,90.42,90.41,90.41,1260
2020-12-29T20:18:00.000Z,90.37,90.39,90.33,90.39,2915
2020-12-29T20:17:00.000Z,90.32,90.33,90.32,90.32,858
2020-12-29T20:16:00.000Z,90.35,90.35,90.32,90.34,1527
2020-12-29T20:15:00.000Z,90.34,90.35,90.33,90.34,1383
2020-12-29T20:14:00.000Z,90.35,90.35,90.34,90.34,490
2020-12-29T20:13:00.000Z,90.33,90.335,90.32,90.335,1159
2020-12-29T20:12:00.000Z,90.35,90.36,90.34,90.34,1412
2020-12-29T20:11:00.000Z,90.365,90.405,90.35,90.405,1347
2020-12-29T20:10:00.000Z,90.26,90.37,90.26,90.37,1922
2020-12-29T20:09:00.000Z,90.325,90.33,90.24,90.26,3496
2020-12-29T20:08:00.000Z,90.29,90.31,90.29,90.31,1375
2020-12-29T20:07:00.000Z,90.24,90.27,90.24,90.25,2345
2020-12-29T20:06:00.000Z,90.21,90.25,90.21,90.22,1879
2020-12-29T20:05:00.000Z,90.24,90.24,90.21,90.22,2045
2020-12-29T20:04:00.000Z,90.2,90.23,90.2,90.23,2062
2020-12-29T20:03:00.000Z,90.26,90.27,90.19,90.19,1502
2020-12-29T20:02:00.000Z,90.29,90.29,90.26,90.27,1763
2020-12-29T20:01:00.000Z,90.29,90.31,90.29,90.3,892
2020-12-29T20:00:00.000Z,90.27,90.31,90.23,90.29,751
2020-12-29T19:59:00.000Z,90.27,90.29,90.27,90.29,1066
2020-12-29T19:58:00.000Z,90.28,90.28,90.24,90.24,1521
2020-12-29T19:57:00.000Z,90.25,90.3,90.24,90.27,1601
2020-12-29T19:56:00.000Z,90.25,90.26,90.225,90.25,1846
2020-12-29T19:55:00.000Z,90.21,90.25,90.21,90.24,2421
2020-12-29T19:54:00.000Z,90.19,90.22,90.19,90.21,612
2020-12-29T19:53:00.000Z,90.22,90.22,90.17,90.17,1193
2020-12-29T19:52:00.000Z,90.17,90.18,90.13,90.17,1651
2020-12-29T19:51:00.000Z,90.1,90.18,90.09,90.15,4024
2020-12-29T19:50:00.000Z,90.01,90.08,90.01,90.08,1446
2020-12-29T19:49:00.000Z,89.95,89.99,89.95,89.99,2366
2020-12-29T19:48:00.000Z,89.98,90.005,89.98,89.98,1429
2020-12-29T19:47:00.000Z,90.035,90.035,89.995,89.995,1531
2020-12-29T19:46:00.000Z,90.08,90.08,90.03,90.03,1404
2020-12-29T19:45:00.000Z,90.13,90.13,90.075,90.075,1781
2020-12-29T19:44:00.000Z,90.11,90.16,90.11,90.15,1991
2020-12-29T19:43:00.000Z,90.11,90.125,90.075,90.1,1453
2020-12-29T19:42:00.000Z,90.15,90.15,90.11,90.11,1119
2020-12-29T19:41:00.000Z,90.14,90.14,90.14,90.14,468
2020-12-29T19:40:00.000Z,90.22,90.22,90.1,90.13,2025
2020-12-29T19:39:00.000Z,90.205,90.22,90.2,90.22,929
2020-12-29T19:38:00.000Z,90.23,90.23,90.145,90.145,1668
2020-12-29T19:37:00.000Z,90.15,90.21,90.15,90.21,1747
2020-12-29T19:36:00.000Z,90.16,90.165,90.14,90.15,1843
2020-12-29T19:35:00.000Z,90.195,90.2,90.18,90.19,987
2020-12-29T19:34:00.000Z,90.16,90.205,90.16,90.205,1667
2020-12-29T19:33:00.000Z,90.11,90.13,90.09,90.13,1961
2020-12-29T19:32:00.000Z,90.105,90.12,90.1,90.11,787
